epoch,family,objective,saturation,seed,state_delta,test_cost,test_energy,test_error,test_saturation,train_cost,train_energy,train_error,variant,weight_abs_mean,weight_update_rel_mean
3.0,dthreeq,-5.638570846266048,0.00016743162233046052,2025,0.09137278047366554,0.06760006467811763,59.368268728256226,0.3115234375,0.00012925091911764706,0.07276692656669648,61.22767818961174,0.3668391719745223,dthreeq_ep_nudge0p2_lr1e3,0.02880452165660407,0.0013183754787954615
4.0,dthreeq,-4.8975644445723026,0.00016508992131884572,2025,0.08824350753247406,0.06392660341225564,57.492063164711,0.283203125,0.00012063419117647057,0.06822036052490496,58.3495666601096,0.32931926751592355,dthreeq_ep_nudge0p2_lr1e3,0.02993756199661927,0.0009934899909322514
5.0,dthreeq,-4.612559421806578,0.00015572311727238635,2025,0.08583807924637796,0.061170695698820055,56.60982942581177,0.25634765625,0.00012350643382352943,0.0649211622157674,57.038885809054044,0.30095541401273884,dthreeq_ep_nudge0p2_lr1e3,0.030757196472993322,0.0008039377695803134
6.0,dthreeq,-4.544602898275777,0.00014460003746721593,2025,0.08393482115582392,0.059091682895086706,56.12488067150116,0.24267578125,0.00012254901960784316,0.06243442509109807,56.377789151137044,0.27886146496815284,dthreeq_ep_nudge0p2_lr1e3,0.031415172062879484,0.0007332476710149146
7.0,dthreeq,-4.5735139300109475,0.00013933121019108253,2025,0.0823789143884424,0.05744398676324636,55.816153049468994,0.22509765625,0.00012159160539215685,0.0603447884178845,56.01371393385966,0.26154458598726116,dthreeq_ep_nudge0p2_lr1e3,0.03200264472831753,0.000652418695373351
8.0,dthreeq,-4.633012152021857,0.00013289153240914173,2025,0.08106115129613169,0.05612712574657053,55.5951167345047,0.21826171875,0.00011584712009803918,0.058755987863631766,55.7422115058656,0.251890923566879,dthreeq_ep_nudge0p2_lr1e3,0.032600490224345996,0.0006060839447482604
9.0,dthreeq,-4.692112625024881,0.00013133039840139855,2025,0.079969573183175,0.05498154414817691,55.43017816543579,0.20947265625,0.00011871936274509805,0.057509207943822166,55.54877722187407,0.24213773885350318,dthreeq_ep_nudge0p2_lr1e3,0.03314500015412879,0.0005485058725326085
10.0,dthreeq,-4.777568768543802,0.00012567128762332934,2025,0.07901801065479518,0.054056782042607665,55.28491914272308,0.201171875,0.00011776194852941174,0.05636545370338829,55.39426616498619,0.23507165605095542,dthreeq_ep_nudge0p2_lr1e3,0.03368682817297922,0.0005481134162097786
11.0,dthreeq,-4.8466107799748706,0.00012215873610590716,2025,0.07816986985294042,0.053239329950883985,55.166667461395264,0.1953125,0.00012446384803921565,0.055382666622946976,55.23421334916619,0.2246218152866242,dthreeq_ep_nudge0p2_lr1e3,0.03420943766387453,0.0005177871708206657
12.0,dthreeq,-4.937348335411898,0.00012196359435493919,2025,0.07742947472517443,0.052570078521966934,55.05544662475586,0.193359375,0.00012446384803921568,0.0545501220900162,55.120322379337,0.2203423566878981,dthreeq_ep_nudge0p2_lr1e3,0.03470277992020818,0.0004914526976329306
13.0,dthreeq,-5.009021516058855,0.00012235387785687504,2025,0.07678083188766555,0.05196013627573848,54.956284165382385,0.1904296875,0.00011680453431372548,0.05384740143255064,55.017924825097346,0.21675955414012738,dthreeq_ep_nudge0p2_lr1e3,0.03518705873803538,0.00047067844546417665
14.0,dthreeq,-5.075944062251194,0.00011942675159235649,2025,0.07613328955533682,0.051441232091747224,54.87304091453552,0.18603515625,0.00011393229166666667,0.05317345107342027,54.915102721779206,0.21168391719745222,dthreeq_ep_nudge0p2_lr1e3,0.035655743750197824,0.0004542615790731869
15.0,dthreeq,-5.168101316804339,0.00011513363307106258,2025,0.07562639854720847,0.050995427649468184,54.76901876926422,0.1826171875,0.00011201746323529413,0.05262699844256328,54.8157253386868,0.2089968152866242,dthreeq_ep_nudge0p2_lr1e3,0.036130854371300404,0.0004400416018802211
16.0,dthreeq,-5.203969433049488,0.00011435306606719098,2025,0.07510389916370415,0.05058326560538262,54.69008004665375,0.1806640625,0.00010723039215686274,0.052093550918778035,54.68677698123227,0.20451831210191082,dthreeq_ep_nudge0p2_lr1e3,0.03659249533777523,0.0004220430975499442
17.0,dthreeq,-5.297882177267864,0.00011474334956912679,2025,0.07467984894044388,0.05020947603043169,54.61312198638916,0.17626953125,0.0001005284926470588,0.0516754116412181,54.687850296117695,0.2002388535031847,dthreeq_ep_nudge0p2_lr1e3,0.03707516330789632,0.000411145436121001
18.0,dthreeq,-5.334715873572477,0.00011357249906331944,2025,0.07429172605747701,0.0498781711794436,54.548912525177,0.1767578125,9.765624999999999e-05,0.05129661121565825,54.55215060483118,0.19804936305732485,dthreeq_ep_nudge0p2_lr1e3,0.03754055479713449,0.000396156418830083
19.0,dthreeq,-5.3921906052121695,0.00011142593980267242,2025,0.07387293678497789,0.04957501613534987,54.47828483581543,0.1728515625,9.957107843137256e-05,0.05086106389381324,54.48618642236017,0.19546178343949044,dthreeq_ep_nudge0p2_lr1e3,0.038016483302607804,0.000390640820221277
20.0,dthreeq,-5.413452561493892,0.00010888909704008972,2025,0.07351300331755026,0.049314702046103776,54.43468153476715,0.17431640625,0.00010435814950980394,0.05055320803906507,54.39613432185665,0.1930732484076433,dthreeq_ep_nudge0p2_lr1e3,0.03848004064101512,0.00038776774186219837
21.0,dthreeq,-5.47665079687811,0.00010713282128137862,2025,0.07322170117063223,0.04907879838719964,54.381792426109314,0.17431640625,0.0001014859068627451,0.050287785874620364,54.35039838560068,0.1910828025477707,dthreeq_ep_nudge0p2_lr1e3,0.03895489107535642,0.0003813514316609489
22.0,dthreeq,-5.502099687126791,0.00010537654552266751,2025,0.0729135716508979,0.04886262258514762,54.343265414237976,0.17431640625,0.00010531556372549017,0.050035380918508884,54.28426171563993,0.1907842356687898,dthreeq_ep_nudge0p2_lr1e3,0.039428754867600266,0.00036803233896296183
23.0,dthreeq,-5.532751994527829,0.00010303484451105264,2025,0.07259595178135902,0.04864420322701335,54.32426333427429,0.17041015625,0.00010531556372549016,0.049746325678506474,54.26214091792988,0.1887937898089172,dthreeq_ep_nudge0p2_lr1e3,0.03990976744743693,0.00035351851413565455
24.0,dthreeq,-5.59144560698491,0.00010283970276008474,2025,0.07232977761620074,0.04848101013340056,54.28325271606445,0.17138671875,0.00010723039215686273,0.049440045099539365,54.222983633636666,0.18610668789808918,dthreeq_ep_nudge0p2_lr1e3,0.04038573755099657,0.0003556428489049869
25.0,dthreeq,-5.593480395663316,0.00010303484451105269,2025,0.07203674003938629,0.04825513786636293,54.282527446746826,0.17041015625,0.0001014859068627451,0.049249191762535435,54.17944367524165,0.18560907643312102,dthreeq_ep_nudge0p2_lr1e3,0.04086748862811097,0.00035294306841474353
26.0,dthreeq,-5.653007531621654,0.00010244941925814896,2025,0.0717782876343069,0.048113439697772264,54.262491941452026,0.16796875,9.861366421568629e-05,0.048986950379078555,54.177193757075415,0.18501194267515925,dthreeq_ep_nudge0p2_lr1e3,0.04135267956739968,0.00033487670830336866
27.0,dthreeq,-5.670431343613157,0.00010147371050330942,2025,0.0715795011574011,0.047962899901904166,54.26064336299896,0.16845703125,9.669883578431373e-05,0.04883677450714597,54.13487039553891,0.18252388535031847,dthreeq_ep_nudge0p2_lr1e3,0.041837118901935214,0.0003324069408817023
28.0,dthreeq,-5.702184324811219,9.952229299363037e-05,2025,0.07136923820447699,0.04779397347010672,54.27468132972717,0.1669921875,8.999693627450981e-05,0.04862163996525631,54.16665751463289,0.1816281847133758,dthreeq_ep_nudge0p2_lr1e3,0.042339054509481285,0.0003311455389948039
29.0,dthreeq,-5.727413809223539,9.854658423879089e-05,2025,0.07118872590259216,0.04766132042277604,54.280846118927,0.16845703125,8.7124693627451e-05,0.04851504104437342,54.13591105467195,0.18023487261146498,dthreeq_ep_nudge0p2_lr1e3,0.042830243321865274,0.00032380959964662623
0.0,dthreeq,-7.173750932049599,0.0006289418633695508,42,0.10594251526409915,0.07387095945887268,65.81592679023743,0.37744140625,0.00017329197303921567,0.10076123513993185,76.37412684738257,0.582703025477707,dthreeq_ep_nudge0p2_lr3e3,0.02594285179465416,252.1275684817033
1.0,dthreeq,-5.453181175669288,0.00016274822030723087,42,0.08661010428658052,0.062080873642116785,58.53853392601013,0.2802734375,0.00018861060049019606,0.06657553689589926,60.478822841765776,0.3260350318471338,dthreeq_ep_nudge0p2_lr3e3,0.029636647612313223,0.0031135648693894897
2.0,dthreeq,-5.017516992654011,0.00017992069439240629,42,0.08042745755549378,0.057228161720559,57.33469605445862,0.24658203125,0.00019818474264705885,0.05862721845887269,57.395447943620624,0.2562699044585987,dthreeq_ep_nudge0p2_lr3e3,0.03184126152591721,0.0019168071756840725
3.0,dthreeq,-5.239985520672646,0.00017250530785562594,42,0.07723250173056012,0.054368687560781837,56.675007581710815,0.228515625,0.00018286611519607843,0.05469209876409761,56.542467518217244,0.22661226114649682,dthreeq_ep_nudge0p2_lr3e3,0.033424686809562766,0.001619636870773112
4.0,dthreeq,-5.433882087658924,0.00015865024353690495,42,0.07514896200952019,0.05264931416604668,56.14835870265961,0.20849609375,0.0001608455882352941,0.05242880334140389,55.952848616679006,0.2118829617834395,dthreeq_ep_nudge0p2_lr3e3,0.0348186671205909,0.001444377894025835
5.0,dthreeq,-5.564537777262888,0.00014245347820656895,42,0.07367610053313528,0.05142396583687514,55.63936364650726,0.20751953125,0.00014456954656862748,0.050885754050153074,55.44041010376754,0.1979498407643312,dthreeq_ep_nudge0p2_lr3e3,0.03615722914706845,0.0013407755512646713
6.0,dthreeq,-5.605604208199082,0.0001264518546272009,42,0.07250234884043835,0.05066976556554437,55.254016518592834,0.20361328125,0.00012925091911764703,0.049745366712854164,54.96119425099367,0.1900875796178344,dthreeq_ep_nudge0p2_lr3e3,0.03750276496814813,0.0012300128014653214
7.0,dthreeq,-5.620878547619862,0.00010966966404396135,42,0.07160137635121822,0.0497971378499642,55.01768982410431,0.19677734375,0.00011201746323529409,0.04889272910299575,54.65731707044468,0.18103105095541402,dthreeq_ep_nudge0p2_lr3e3,0.03884772101645566,0.0011451217562008353
8.0,dthreeq,-5.619145411594658,9.522917447233653e-05,42,0.07089155313713108,0.04918850841931999,54.85382521152496,0.19140625,0.00010244332107843136,0.048283137452260705,54.36397141863586,0.17754777070063693,dthreeq_ep_nudge0p2_lr3e3,0.040262639570749915,0.0010779286830773249
9.0,dthreeq,-5.631195238441419,8.508180342200558e-05,42,0.07020126456086329,0.048735869699157774,54.784987926483154,0.193359375,8.903952205882354e-05,0.04758617374452816,54.255394856641246,0.17326831210191082,dthreeq_ep_nudge0p2_lr3e3,0.041687674417047745,0.0010143839612393958
10.0,dthreeq,-5.648475695567526,7.551985762457836e-05,42,0.06965892339513821,0.04822487977799028,54.74295914173126,0.185546875,8.138020833333332e-05,0.04703603449995351,54.14653642010537,0.1708797770700637,dthreeq_ep_nudge0p2_lr3e3,0.043265047129451235,0.0009746364558510606
11.0,dthreeq,-5.68044516690977,6.732390408392645e-05,42,0.06920687857478454,0.047873220522888005,54.62467062473297,0.18505859375,7.563572303921569e-05,0.04654338244040301,54.05934181942302,0.1644108280254777,dthreeq_ep_nudge0p2_lr3e3,0.044910417332100404,0.000906574928916872
12.0,dthreeq,-5.680700897411176,6.185993505682517e-05,42,0.06880319080979913,0.047509487136267126,54.51182472705841,0.1865234375,6.893382352941176e-05,0.046080084529462134,53.945994771969545,0.16361464968152867,dthreeq_ep_nudge0p2_lr3e3,0.046602094749131115,0.0008880385246213293
13.0,dthreeq,-5.711120678361055,5.971337579617824e-05,42,0.06846919571639745,0.04721956269349903,54.22069704532623,0.18408203125,6.989123774509801e-05,0.04573480070681329,53.72150693273848,0.16033041401273884,dthreeq_ep_nudge0p2_lr3e3,0.04835186705399589,0.0008475409066106287
14.0,dthreeq,-5.721907160084719,5.971337579617826e-05,42,0.06817811928247547,0.04691722244024277,53.77894449234009,0.1787109375,6.797640931372549e-05,0.04545254310130314,53.41167897023973,0.1605294585987261,dthreeq_ep_nudge0p2_lr3e3,0.050184356800583044,0.000838866914884378
15.0,dthreeq,-5.688182199077242,6.45919195703758e-05,42,0.06790716599029412,0.046632556011900306,53.245360255241394,0.17822265625,7.276348039215685e-05,0.04513779704927639,52.90381772958549,0.15804140127388536,dthreeq_ep_nudge0p2_lr3e3,0.05205460528066014,0.0008094954929316346
16.0,dthreeq,-5.65165222070779,7.005588859747709e-05,42,0.06768927850188082,0.046404916793107986,52.44694268703461,0.173828125,8.712469362745098e-05,0.04492442492561735,52.187367263113615,0.1559514331210191,dthreeq_ep_nudge0p2_lr3e3,0.05400908634564869,0.0008007789197942219
17.0,dthreeq,-5.558545908350854,8.488666167103769e-05,42,0.06747555612974984,0.046313669765368104,51.53087043762207,0.1767578125,0.00010531556372549016,0.0447107394504699,51.3066701463833,0.15575238853503184,dthreeq_ep_nudge0p2_lr3e3,0.0559794070824957,0.0008038336930119034
18.0,dthreeq,-5.481978859871057,0.00010810853003621815,42,0.06725209290873568,0.046076801838353276,50.536458253860474,0.169921875,0.00015318627450980392,0.04447514680065927,50.4001842425887,0.15376194267515925,dthreeq_ep_nudge0p2_lr3e3,0.058030881803292945,0.000789561339721184
19.0,dthreeq,-5.361421184175334,0.0001502591482452851,42,0.0670488938580973,0.04620082234032452,49.61145722866058,0.1728515625,0.0002192478553921568,0.044261993021722054,49.48084560321395,0.1532643312101911,dthreeq_ep_nudge0p2_lr3e3,0.06012499401535673,0.0007598119736034576
20.0,dthreeq,-5.195993800072154,0.0002236324466092165,42,0.06682456156259675,0.045661454321816564,48.86524569988251,0.17138671875,0.0003236060049019607,0.04409763107823718,48.57884901496256,0.15187101910828024,dthreeq_ep_nudge0p2_lr3e3,0.06224104320440607,0.0007631885413171593
21.0,dthreeq,-5.072422999485283,0.0003422786311977013,42,0.06669814539050008,0.04555661301128566,48.199748396873474,0.17333984375,0.0004681755514705883,0.043931298005353114,47.912861817961286,0.14978105095541402,dthreeq_ep_nudge0p2_lr3e3,0.06437991569070799,0.0007528545159566057
22.0,dthreeq,-4.951920721940933,0.0004993677407268631,42,0.06652731686581377,0.04572118236683309,47.849037408828735,0.17724609375,0.0006778492647058822,0.043816678819193204,47.44704361933812,0.14898487261146498,dthreeq_ep_nudge0p2_lr3e3,0.06655022130899463,0.000754020265556768
23.0,dthreeq,-4.830091682968626,0.0007128528162857486,42,0.06641247208603913,0.04558931023348123,47.841359972953796,0.17578125,0.0009641161151960786,0.0437130984749384,47.240471372179165,0.1487858280254777,dthreeq_ep_nudge0p2_lr3e3,0.06867765025739932,0.0007569759378021297
24.0,dthreeq,-4.788762839736452,0.0009903443861621062,42,0.06620396889603822,0.045641182572580874,48.79342198371887,0.18017578125,0.001293466605392157,0.0435498963068625,47.61083099948373,0.1474920382165605,dthreeq_ep_nudge0p2_lr3e3,0.07083077439118865,0.0008005318660678614
25.0,dthreeq,-5.42498910503023,0.0012965217934307457,42,0.06618553132210282,0.045344565878622234,55.97624456882477,0.17431640625,0.001625689338235294,0.043423519772329146,50.590290652718515,0.14868630573248406,dthreeq_ep_nudge0p2_lr3e3,0.07291974540233351,0.0009773135484244754
26.0,dthreeq,-10.738188628178493,0.0011886084051454953,42,0.06692740183611323,0.04575837217271328,82.72079086303711,0.177734375,0.0006644454656862744,0.04357954771940116,66.47004123857826,0.15087579617834396,dthreeq_ep_nudge0p2_lr3e3,0.07494087041219234,0.0016657650268717325
27.0,dthreeq,-14.359002447432013,0.00020665511427500908,42,0.06786186740345138,0.04761983745265752,84.64386129379272,0.17724609375,2.2977941176470588e-05,0.04492777742587837,83.39247034157917,0.15276671974522293,dthreeq_ep_nudge0p2_lr3e3,0.07799697406723455,0.001895514434586047
28.0,dthreeq,-6.298453337068011,5.07368552516548e-06,42,0.06693365540322818,0.050213954295031726,69.00806498527527,0.1748046875,0.0,0.04584169501711609,76.54293198798113,0.15575238853503184,dthreeq_ep_nudge0p2_lr3e3,0.08102871981304091,0.001125431156050849
29.0,dthreeq,-2.296272447914075,3.9028350193580615e-07,42,0.06662711439354665,0.047468832693994045,57.95177698135376,0.17138671875,9.574142156862745e-07,0.046085103586980494,62.211559101274815,0.15694665605095542,dthreeq_ep_nudge0p2_lr3e3,0.08454421987708148,0.0009789432973982908
0.0,dthreeq,-27.63506555253533,8.839921318845996e-05,42,0.1104981197254839,0.08395738061517477,60.696372866630554,0.46044921875,6.989123774509803e-05,0.11251440055810721,72.0226476389891,0.6660031847133758,dthreeq_ep_nudge0p1_lr1e3_steps20,0.025884366762317427,165.03790207540476
1.0,dthreeq,-20.38735650906897,8.293524416135866e-05,42,0.09092257756615282,0.06924685440026224,56.33861446380615,0.34326171875,0.00010818780637254901,0.07530416548252106,57.41926117915257,0.4099323248407643,dthreeq_ep_nudge0p1_lr1e3_steps20,0.029346788790711693,0.002426294290295664
2.0,dthreeq,-20.149269346978254,9.620488322717605e-05,42,0.08425353058008773,0.06310303346253932,55.275373578071594,0.29541015625,0.00010627297794117647,0.06540388020740193,55.40500164639418,0.3210589171974522,dthreeq_ep_nudge0p1_lr1e3_steps20,0.031057447429366742,0.0015827060395147924
3.0,dthreeq,-20.662889419847232,8.586237042587721e-05,42,0.08064070774040594,0.059585182345472276,54.455472230911255,0.2724609375,8.616727941176473e-05,0.06051956679505907,54.47676443598073,0.2752786624203822,dthreeq_ep_nudge0p1_lr1e3_steps20,0.03230171320087923,0.0013625855368696736
4.0,dthreeq,-20.696040596931603,7.103159735231661e-05,42,0.07824133244449878,0.05744055402465165,53.76027286052704,0.25341796875,6.414675245098038e-05,0.05773174292912149,53.70381009047198,0.2520899681528662,dthreeq_ep_nudge0p1_lr1e3_steps20,0.03337405304940548,0.0012321925620921974
5.0,dthreeq,-20.405777609272366,5.834738353940295e-05,42,0.07656785745802484,0.055956686730496585,53.18272542953491,0.24169921875,5.2657781862745094e-05,0.05587831682934882,53.062628752107074,0.23616640127388536,dthreeq_ep_nudge0p1_lr1e3_steps20,0.034380474191597975,0.0011395799188187842
6.0,dthreeq,-19.908304882656996,4.663887848132875e-05,42,0.07517877453641528,0.05492458108346909,52.76135075092316,0.2373046875,5.074295343137254e-05,0.05445997789502144,52.51608718580501,0.22452229299363058,dthreeq_ep_nudge0p1_lr1e3_steps20,0.03532636640845519,0.0010443160753700208
