variant,family,seed,dataset,train_subset,test_subset,n_epochs,batch_size,hidden_sizes,best_epoch,best_test_error,final_test_error,final_test_cost,final_train_error,final_train_cost,final_train_energy,state_delta,saturation,weight_abs_mean,weight_update_rel_mean,duration_sec,device,curve_json,weight_lr,infer_steps,infer_lr,activation,bias,state_clip,loss_mode,target_mode,beta_sign,training_iteration,config/experiment_name,config/variant,config/seed,config/dataset,config/train_subset,config/test_subset,config/n_epochs,config/batch_size,config/infer_lr,config/activation,config/bias,config/state_clip,config/residual_norm_eps,state_min,weight_lr_decay_epoch,weight_lr_decay_factor
dthreeq_ep_nudge0p1_lr3e3,dthreeq,2025,mnist,10000,2000,30,64,[500],27,0.15625,0.1630859375,0.05180547828786075,0.15286624203821655,0.051989898346601775,58.834545718636484,0.049913675864642355,7.805670038716123e-07,0.08684976305738447,0.0009323091718066562,347.20235893316567,cuda,"[{""epoch"": 0.0, ""objective"": -14.409371637235022, ""saturation"": 0.0005577151242662662, ""state_delta"": 0.07780516484773059, ""test_cost"": 0.06561681686434895, ""test_energy"": 56.532610058784485, ""test_error"": 0.29736328125, ""test_saturation"": 0.00016467524509803923, ""train_cost"": 0.09446932750332887, ""train_energy"": 67.26624434161339, ""train_error"": 0.5193073248407644, ""weight_abs_mean"": 0.02779063402236125, ""weight_update_rel_mean"": 362.81796719621127}, {""epoch"": 1.0, ""objective"": -10.5568223698124, ""saturation"": 0.00018206725365305326, ""state_delta"": 0.06349106933951236, ""test_cost"": 0.05648053588811308, ""test_energy"": 54.89795386791229, ""test_error"": 0.22412109375, ""test_saturation"": 0.00015127144607843135, ""train_cost"": 0.06254419247815564, ""train_energy"": 55.59621167031064, ""train_error"": 0.2832404458598726, ""weight_abs_mean"": 0.03205112237401698, ""weight_update_rel_mean"": 0.003347565137284601}, {""epoch"": 2.0, ""objective"": -10.960250417138361, ""saturation"": 0.0001529911327588357, ""state_delta"": 0.05956427199813496, ""test_cost"": 0.05282642797101289, ""test_energy"": 54.06233894824982, ""test_error"": 0.19921875, ""test_saturation"": 0.00013882506127450983, ""train_cost"": 0.05632403832237432, ""train_energy"": 54.56366100432766, ""train_error"": 0.2353702229299363, ""weight_abs_mean"": 0.03428132122361759, ""weight_update_rel_mean"": 0.002717899357572293}, {""epoch"": 3.0, ""objective"": -11.07037999827391, ""saturation"": 0.00013308667416010966, ""state_delta"": 0.05736288159809841, ""test_cost"": 0.05096717027481645, ""test_energy"": 53.4229017496109, ""test_error"": 0.1865234375, ""test_saturation"": 0.00012063419117647061, ""train_cost"": 0.0533676215085634, ""train_energy"": 53.70092319075469, ""train_error"": 0.21297770700636942, ""weight_abs_mean"": 0.03621951800735466, ""weight_update_rel_mean"": 0.0023136285947940568}, {""epoch"": 4.0, ""objective"": -11.033204194087132, ""saturation"": 0.00011357249906331939, ""state_delta"": 0.05600470403256785, ""test_cost"": 0.049991440027952194, ""test_energy"": 52.93663704395294, ""test_error"": 0.18212890625, ""test_saturation"": 9.861366421568625e-05, ""train_cost"": 0.05166887394656801, ""train_energy"": 53.09832182963183, ""train_error"": 0.2021297770700637, ""weight_abs_mean"": 0.03801179448050702, ""weight_update_rel_mean"": 0.0020503783777455374}, {""epoch"": 5.0, ""objective"": -10.847139783725616, ""saturation"": 9.308261521168959e-05, ""state_delta"": 0.0549696843973272, ""test_cost"": 0.048797172610647976, ""test_energy"": 52.62558043003082, ""test_error"": 0.1728515625, ""test_saturation"": 8.233762254901961e-05, ""train_cost"": 0.05041816462851634, ""train_energy"": 52.66010627017659, ""train_error"": 0.19227707006369427, ""weight_abs_mean"": 0.03971862859629498, ""weight_update_rel_mean"": 0.001803855601469624}, {""epoch"": 6.0, ""objective"": -10.646630548367835, ""saturation"": 7.688584988135368e-05, ""state_delta"": 0.05419631910904839, ""test_cost"": 0.04812400706578046, ""test_energy"": 52.334468722343445, ""test_error"": 0.16845703125, ""test_saturation"": 6.318933823529414e-05, ""train_cost"": 0.04945130634364808, ""train_energy"": 52.30456664455924, ""train_error"": 0.1862062101910828, ""weight_abs_mean"": 0.041360189556885675, ""weight_update_rel_mean"": 0.0016472362462323547}, {""epoch"": 7.0, ""objective"": -10.456224429379603, ""saturation"": 6.029880104908195e-05, ""state_delta"": 0.05363726311372178, ""test_cost"": 0.04766195605043322, ""test_energy"": 51.93286216259003, ""test_error"": 0.17138671875, ""test_saturation"": 5.074295343137254e-05, ""train_cost"": 0.0485597028853787, ""train_energy"": 51.95115416217002, ""train_error"": 0.17884156050955413, ""weight_abs_mean"": 0.04300934055695536, ""weight_update_rel_mean"": 0.0015184723872632164}, {""epoch"": 8.0, ""objective"": -10.227634891582902, ""saturation"": 5.054171350068682e-05, ""state_delta"": 0.05315237371755206, ""test_cost"": 0.04722974053584039, ""test_energy"": 51.34394729137421, ""test_error"": 0.16552734375, ""test_saturation"": 3.4466911764705875e-05, ""train_cost"": 0.04794769978542237, ""train_energy"": 51.4450031693574, ""train_error"": 0.17595541401273884, ""weight_abs_mean"": 0.04467528839343506, ""weight_update_rel_mean"": 0.0014247614161263034}, {""epoch"": 9.0, ""objective"": -9.995446660716063, ""saturation"": 3.7467216185837324e-05, ""state_delta"": 0.052738407200386236, ""test_cost"": 0.04685425420757383, ""test_energy"": 50.43890941143036, ""test_error"": 0.16650390625, ""test_saturation"": 3.0637254901960784e-05, ""train_cost"": 0.04742771239986845, ""train_energy"": 50.70925662775708, ""train_error"": 0.17097929936305734, ""weight_abs_mean"": 0.04640149832688343, ""weight_update_rel_mean"": 0.0013282978379981865}, {""epoch"": 10.0, ""objective"": -9.75917087239065, ""saturation"": 3.414980641938297e-05, ""state_delta"": 0.05238845110440828, ""test_cost"": 0.04654904478229582, ""test_energy"": 49.119521498680115, ""test_error"": 0.1708984375, ""test_saturation"": 3.0637254901960784e-05, ""train_cost"": 0.0468926693128932, ""train_energy"": 49.60208698442787, ""train_error"": 0.16839171974522293, ""weight_abs_mean"": 0.04818193135178013, ""weight_update_rel_mean"": 0.0013361526337947137}, {""epoch"": 11.0, ""objective"": -9.457913781427274, ""saturation"": 4.000405894842008e-05, ""state_delta"": 0.05206440661360575, ""test_cost"": 0.04607742791995406, ""test_energy"": 47.70804214477539, ""test_error"": 0.17041015625, ""test_saturation"": 3.7339154411764695e-05, ""train_cost"": 0.046406078798945545, ""train_energy"": 48.16843489628688, ""train_error"": 0.16739649681528662, ""weight_abs_mean"": 0.04998845200997534, ""weight_update_rel_mean"": 0.001289234793621273}, {""epoch"": 12.0, ""objective"": -9.170083695915855, ""saturation"": 6.45919195703758e-05, ""state_delta"": 0.051768260579378264, ""test_cost"": 0.04611689562443644, ""test_energy"": 46.523587346076965, ""test_error"": 0.1728515625, ""test_saturation"": 7.276348039215685e-05, ""train_cost"": 0.04602888264473836, ""train_energy"": 46.824346554507116, ""train_error"": 0.16520700636942676, ""weight_abs_mean"": 0.051801236064594455, ""weight_update_rel_mean"": 0.0012754147666706734}, {""epoch"": 13.0, ""objective"": -8.87893093619377, ""saturation"": 0.00011181622330460829, ""state_delta"": 0.05152991998890284, ""test_cost"": 0.045569219277240336, ""test_energy"": 45.82556343078613, ""test_error"": 0.16455078125, ""test_saturation"": 0.00014648437500000002, ""train_cost"": 0.04573248599649994, ""train_energy"": 45.89605693452677, ""train_error"": 0.16650079617834396, ""weight_abs_mean"": 0.053596466625477096, ""weight_update_rel_mean"": 0.0012465121038550808}, {""epoch"": 14.0, ""objective"": -8.649860309187774, ""saturation"": 0.0001881166479330582, ""state_delta"": 0.0512638292394009, ""test_cost"": 0.045201863278634846, ""test_energy"": 45.51824903488159, ""test_error"": 0.16162109375, ""test_saturation"": 0.0002479702818627451, ""train_cost"": 0.04535108923342577, ""train_energy"": 45.3958428255312, ""train_error"": 0.16321656050955413, ""weight_abs_mean"": 0.055441797335756715, ""weight_update_rel_mean"": 0.0012427766278506464}, {""epoch"": 15.0, ""objective"": -8.434803713658813, ""saturation"": 0.00029915230423379496, ""state_delta"": 0.05103184559877819, ""test_cost"": 0.04531759116798639, ""test_energy"": 45.599048256874084, ""test_error"": 0.16015625, ""test_saturation"": 0.00035328584558823523, ""train_cost"": 0.0451079646635587, ""train_energy"": 45.27045389649215, ""train_error"": 0.15893710191082802, ""weight_abs_mean"": 0.05729892838725547, ""weight_update_rel_mean"": 0.0012133879528307824}, {""epoch"": 16.0, ""objective"": -8.275484461693248, ""saturation"": 0.0004248235918571243, ""state_delta"": 0.05079308272099158, ""test_cost"": 0.04492842603940517, ""test_energy"": 45.812785029411316, ""test_error"": 0.1611328125, ""test_saturation"": 0.0004720052083333334, ""train_cost"": 0.044834229122301575, ""train_energy"": 45.35554832409901, ""train_error"": 0.1575437898089172, ""weight_abs_mean"": 0.059194320121002945, ""weight_update_rel_mean"": 0.0012019118130107349}, {""epoch"": 17.0, ""objective"": -8.233652297098924, ""saturation"": 0.0005549831397527153, ""state_delta"": 0.050655523584236146, ""test_cost"": 0.04550618433859199, ""test_energy"": 46.31813395023346, ""test_error"": 0.16259765625, ""test_saturation"": 0.0005754059436274507, ""train_cost"": 0.04461056518421811, ""train_energy"": 45.774354606677015, ""train_error"": 0.1572452229299363, ""weight_abs_mean"": 0.06111090363649901, ""weight_update_rel_mean"": 0.0012119945246334097}, {""epoch"": 18.0, ""objective"": -8.204436332556853, ""saturation"": 0.000627966154614711, ""state_delta"": 0.050520861333764044, ""test_cost"": 0.0447276069317013, ""test_energy"": 47.24786853790283, ""test_error"": 0.16162109375, ""test_saturation"": 0.0006529564950980393, ""train_cost"": 0.044497977871044425, ""train_energy"": 46.35686337416339, ""train_error"": 0.1565485668789809, ""weight_abs_mean"": 0.06300782208081786, ""weight_update_rel_mean"": 0.0011872927298166895}, {""epoch"": 19.0, ""objective"": -8.352338462878185, ""saturation"": 0.0006586034095166716, ""state_delta"": 0.05034414655677262, ""test_cost"": 0.044934842735528946, ""test_energy"": 48.89983320236206, ""test_error"": 0.16552734375, ""test_saturation"": 0.0006137025122549018, ""train_cost"": 0.04428492911207448, ""train_energy"": 47.59697324910741, ""train_error"": 0.15416003184713375, ""weight_abs_mean"": 0.06493368697690831, ""weight_update_rel_mean"": 0.0011959035963540687}, {""epoch"": 20.0, ""objective"": -8.821585588394457, ""saturation"": 0.0006059151367553381, ""state_delta"": 0.050264576320227974, ""test_cost"": 0.04533703834749758, ""test_energy"": 52.3072372674942, ""test_error"": 0.16650390625, ""test_saturation"": 0.0005256204044117647, ""train_cost"": 0.04420787105514745, ""train_energy"": 49.98719129137173, ""train_error"": 0.15276671974522293, ""weight_abs_mean"": 0.06683181448851469, ""weight_update_rel_mean"": 0.0012617329819005407}, {""epoch"": 21.0, ""objective"": -9.78376279211348, ""saturation"": 0.0004581928312726357, ""state_delta"": 0.05031059516051037, ""test_cost"": 0.04523358470760286, ""test_energy"": 58.60130190849304, ""test_error"": 0.166015625, ""test_saturation"": 0.00029105392156862734, ""train_cost"": 0.04452476956567187, ""train_energy"": 54.49611241042994, ""train_error"": 0.15187101910828024, ""weight_abs_mean"": 0.06877457923374501, ""weight_update_rel_mean"": 0.0013317767007460263}, {""epoch"": 22.0, ""objective"": -11.027908325195312, ""saturation"": 0.00019572717622080648, ""state_delta"": 0.05038425972637762, ""test_cost"": 0.04671766934916377, ""test_energy"": 64.19682574272156, ""test_error"": 0.1591796875, ""test_saturation"": 6.031709558823528e-05, ""train_cost"": 0.04568752470859297, ""train_energy"": 60.54088109010344, ""train_error"": 0.1533638535031847, ""weight_abs_mean"": 0.07067017882742035, ""weight_update_rel_mean"": 0.001324768544884144}, {""epoch"": 23.0, ""objective"": -10.996856203504429, ""saturation"": 3.5906082178094114e-05, ""state_delta"": 0.05041756286881983, ""test_cost"": 0.05070092738606036, ""test_energy"": 61.99205005168915, ""test_error"": 0.162109375, ""test_saturation"": 1.1488970588235294e-05, ""train_cost"": 0.04811116103913374, ""train_energy"": 63.0580764333154, ""train_error"": 0.15276671974522293, ""weight_abs_mean"": 0.07235376001298606, ""weight_update_rel_mean"": 0.0013649579107801095}, {""epoch"": 24.0, ""objective"": -9.151491541771373, ""saturation"": 8.781378793555632e-06, ""state_delta"": 0.0503581657651278, ""test_cost"": 0.05210623308084905, ""test_energy"": 56.952784061431885, ""test_error"": 0.1630859375, ""test_saturation"": 9.574142156862745e-07, ""train_cost"": 0.050099462555472256, ""train_energy"": 59.029880402194465, ""train_error"": 0.15545382165605096, ""weight_abs_mean"": 0.0739884652867676, ""weight_update_rel_mean"": 0.0012787788495768533}, {""epoch"": 25.0, ""objective"": -11.085881275735844, ""saturation"": 4.488260272261771e-06, ""state_delta"": 0.05037856320880211, ""test_cost"": 0.0506785778561607, ""test_energy"": 56.3336044549942, ""test_error"": 0.1630859375, ""test_saturation"": 9.574142156862745e-07, ""train_cost"": 0.04983273604113585, ""train_energy"": 56.16762873169723, ""train_error"": 0.15445859872611464, ""weight_abs_mean"": 0.07700095479569403, ""weight_update_rel_mean"": 0.0010676755521616117}, {""epoch"": 26.0, ""objective"": -13.168905221732558, ""saturation"": 2.7319845135506433e-06, ""state_delta"": 0.05033779343527854, ""test_cost"": 0.05046953319106251, ""test_energy"": 57.22771656513214, ""test_error"": 0.16357421875, ""test_saturation"": 0.0, ""train_cost"": 0.04961298270874722, ""train_energy"": 55.95919578698031, ""train_error"": 0.1536624203821656, ""weight_abs_mean"": 0.07966653776880069, ""weight_update_rel_mean"": 0.0009651334272176072}, {""epoch"": 27.0, ""objective"": -14.009210380019656, ""saturation"": 1.5611340077432246e-06, ""state_delta"": 0.05022447581394059, ""test_cost"": 0.05096579983364791, ""test_energy"": 58.48862886428833, ""test_error"": 0.15625, ""test_saturation"": 0.0, ""train_cost"": 0.05011879303937505, ""train_energy"": 56.68678871689329, ""train_error"": 0.1546576433121019, ""weight_abs_mean"": 0.08207188081218725, ""weight_update_rel_mean"": 0.0009354555657475568}, {""epoch"": 28.0, ""objective"": -14.464697868201384, ""saturation"": 7.805670038716123e-07, ""state_delta"": 0.05005282213226269, ""test_cost"": 0.05068177729845047, ""test_energy"": 60.65674066543579, ""test_error"": 0.1591796875, ""test_saturation"": 0.0, ""train_cost"": 0.0508686353209292, ""train_energy"": 57.74216475760102, ""train_error"": 0.15356289808917198, ""weight_abs_mean"": 0.08445998400102732, ""weight_update_rel_mean"": 0.0009431549947043615}, {""epoch"": 29.0, ""objective"": -15.021342380790953, ""saturation"": 7.805670038716123e-07, ""state_delta"": 0.049913675864642355, ""test_cost"": 0.05180547828786075, ""test_energy"": 61.92661452293396, ""test_error"": 0.1630859375, ""test_saturation"": 9.574142156862745e-07, ""train_cost"": 0.051989898346601775, ""train_energy"": 58.834545718636484, ""train_error"": 0.15286624203821655, ""weight_abs_mean"": 0.08684976305738447, ""weight_update_rel_mean"": 0.0009323091718066562}]",0.003,10,0.05,tanh,True,1.0,ep,nudge_0.1,plus,1,_workspace_ThreeQ_threeq_mnist_dthreeq_clip01_boost_v1,dthreeq_ep_nudge0p1_lr3e3,2025,mnist,10000,2000,30,64,0.05,tanh,True,1.0,0.001,,,
