variant,family,seed,dataset,train_subset,test_subset,n_epochs,batch_size,hidden_sizes,best_epoch,best_test_error,final_test_error,final_test_cost,final_train_error,final_train_cost,final_train_energy,selected_epoch,selected_test_error,selected_test_accuracy,final_state_test_error,state_delta,saturation,weight_abs_mean,weight_update_rel_mean,duration_sec,device,curve_json,weight_lr,infer_steps,infer_lr,activation,bias,state_clip,loss_mode,target_mode,beta_sign,label_encoding,training_iteration,config/experiment_name,config/variant,config/seed,config/dataset,config/train_subset,config/test_subset,config/n_epochs,config/batch_size,config/infer_lr,config/activation,config/bias,config/state_clip,config/residual_norm_eps,input_residual_weight,readout_lr,weight_lr_decay_epoch,weight_lr_decay_factor,restore_best,early_stop_patience
dthreeq_ep_signed_nudge0p1_lr3e3,dthreeq,42,mnist,10000,2000,30,64,[500],19,0.13623046875,0.1845703125,0.13211633544415236,0.1383359872611465,0.11302825281764292,96.5590053971406,29,0.1845703125,0.8154296875,0.1845703125,0.049157848288779664,0.010067362932434126,0.18216777472552148,0.003534021958910348,268.6566945631057,cuda,"[{""epoch"": 0.0, ""input_recon_energy"": 43.94966697692871, ""input_recon_energy_frac"": 0.7754655515939879, ""objective"": -3.8580200778450937, ""saturation"": 0.006430506119645303, ""state_delta"": 0.11824368875455941, ""test_cost"": 0.19939032243564725, ""test_energy"": 56.675169825553894, ""test_error"": 0.236328125, ""test_saturation"": 0.008168658088235295, ""train_cost"": 0.27951821675346156, ""train_energy"": 68.30973198763124, ""train_error"": 0.4085390127388535, ""weight_abs_mean"": 0.04192894843005372, ""weight_update_rel_mean"": 1200.331814254255, ""weighted_input_recon_energy_frac"": 0.7754655515939879}, {""epoch"": 1.0, ""input_recon_energy"": 42.43612062931061, ""input_recon_energy_frac"": 0.7705395825658161, ""objective"": -6.354218501194268, ""saturation"": 0.009427493131010373, ""state_delta"": 0.08179107832849904, ""test_cost"": 0.16088914591819048, ""test_energy"": 55.07381856441498, ""test_error"": 0.1787109375, ""test_saturation"": 0.01042624080882353, ""train_cost"": 0.174153388400746, ""train_energy"": 55.26573808026162, ""train_error"": 0.19058519108280256, ""weight_abs_mean"": 0.06131868886948225, ""weight_update_rel_mean"": 0.00267069895695979, ""weighted_input_recon_energy_frac"": 0.7705395825658161}, {""epoch"": 2.0, ""input_recon_energy"": 42.05221092700958, ""input_recon_energy_frac"": 0.7715112502427659, ""objective"": -8.000032947321607, ""saturation"": 0.010494333083551893, ""state_delta"": 0.07230624040309933, ""test_cost"": 0.14964996627531946, ""test_energy"": 54.50725591182709, ""test_error"": 0.1708984375, ""test_saturation"": 0.010808249080882352, ""train_cost"": 0.15099582023871172, ""train_energy"": 54.42343812687382, ""train_error"": 0.16003184713375795, ""weight_abs_mean"": 0.06918260153044893, ""weight_update_rel_mean"": 0.0021447418467435077, ""weighted_input_recon_energy_frac"": 0.7715112502427659}, {""epoch"": 3.0, ""input_recon_energy"": 41.7177038192749, ""input_recon_energy_frac"": 0.7763624754895242, ""objective"": -8.421363587592058, ""saturation"": 0.010631127450980398, ""state_delta"": 0.06954852909229364, ""test_cost"": 0.14433451229706407, ""test_energy"": 53.73615336418152, ""test_error"": 0.16259765625, ""test_saturation"": 0.010975796568627452, ""train_cost"": 0.14278753937050037, ""train_energy"": 53.713066271156265, ""train_error"": 0.14838773885350318, ""weight_abs_mean"": 0.07577813567985205, ""weight_update_rel_mean"": 0.002008166060360286, ""weighted_input_recon_energy_frac"": 0.7763624754895242}, {""epoch"": 4.0, ""input_recon_energy"": 41.39831471443176, ""input_recon_energy_frac"": 0.7834675633165237, ""objective"": -8.28078373222594, ""saturation"": 0.01060732015736231, ""state_delta"": 0.06845135297655917, ""test_cost"": 0.14245827007107437, ""test_energy"": 52.841357946395874, ""test_error"": 0.1552734375, ""test_saturation"": 0.010679955575980392, ""train_cost"": 0.13931291816151067, ""train_energy"": 52.864681656952875, ""train_error"": 0.14629777070063693, ""weight_abs_mean"": 0.08215319535362825, ""weight_update_rel_mean"": 0.0019530439067492356, ""weighted_input_recon_energy_frac"": 0.7834675633165237}, {""epoch"": 5.0, ""input_recon_energy"": 40.98620879650116, ""input_recon_energy_frac"": 0.7926735259140761, ""objective"": -8.001104221222507, ""saturation"": 0.01060361246409392, ""state_delta"": 0.06755060525566553, ""test_cost"": 0.1399705451913178, ""test_energy"": 51.70772385597229, ""test_error"": 0.15478515625, ""test_saturation"": 0.010553576899509802, ""train_cost"": 0.13633958786536174, ""train_energy"": 51.8175163997966, ""train_error"": 0.14042595541401273, ""weight_abs_mean"": 0.0886306925699008, ""weight_update_rel_mean"": 0.0019393715165498013, ""weighted_input_recon_energy_frac"": 0.7926735259140761}, {""epoch"": 6.0, ""input_recon_energy"": 40.290555000305176, ""input_recon_energy_frac"": 0.7997237910048969, ""objective"": -7.732723746330115, ""saturation"": 0.010696695079305606, ""state_delta"": 0.06631479302352994, ""test_cost"": 0.1382695536594838, ""test_energy"": 50.38203203678131, ""test_error"": 0.15185546875, ""test_saturation"": 0.010752719056372546, ""train_cost"": 0.13322269475194298, ""train_energy"": 50.522383671657295, ""train_error"": 0.13485270700636942, ""weight_abs_mean"": 0.09523353390365981, ""weight_update_rel_mean"": 0.0019148846362531866, ""weighted_input_recon_energy_frac"": 0.7997237910048969}, {""epoch"": 7.0, ""input_recon_energy"": 39.421971559524536, ""input_recon_energy_frac"": 0.8038608322163152, ""objective"": -7.565825395523363, ""saturation"": 0.01087642063194705, ""state_delta"": 0.06497357543083324, ""test_cost"": 0.13506591110490263, ""test_energy"": 49.04229211807251, ""test_error"": 0.1455078125, ""test_saturation"": 0.010889629289215684, ""train_cost"": 0.13042034071152378, ""train_energy"": 49.24028061301845, ""train_error"": 0.13335987261146498, ""weight_abs_mean"": 0.10170713795280784, ""weight_update_rel_mean"": 0.0018854108688221604, ""weighted_input_recon_energy_frac"": 0.8038608322163152}, {""epoch"": 8.0, ""input_recon_energy"": 38.520957946777344, ""input_recon_energy_frac"": 0.8051031020927071, ""objective"": -7.37348714451881, ""saturation"": 0.011085807730735607, ""state_delta"": 0.06368661945786588, ""test_cost"": 0.13216868019662797, ""test_energy"": 47.84765183925629, ""test_error"": 0.13671875, ""test_saturation"": 0.011257276348039214, ""train_cost"": 0.12833892767596397, ""train_energy"": 47.90615691652723, ""train_error"": 0.13156847133757962, ""weight_abs_mean"": 0.10793402164308413, ""weight_update_rel_mean"": 0.0018379925713556185, ""weighted_input_recon_energy_frac"": 0.8051031020927071}, {""epoch"": 9.0, ""input_recon_energy"": 37.78587305545807, ""input_recon_energy_frac"": 0.8044736003814748, ""objective"": -7.254610486850617, ""saturation"": 0.011329734919445495, ""state_delta"": 0.06206741199493527, ""test_cost"": 0.13196707563474774, ""test_energy"": 46.97159147262573, ""test_error"": 0.14208984375, ""test_saturation"": 0.01117398131127451, ""train_cost"": 0.12573506583453745, ""train_energy"": 46.90102187235644, ""train_error"": 0.1291799363057325, ""weight_abs_mean"": 0.11361815350999237, ""weight_update_rel_mean"": 0.0018056168628682227, ""weighted_input_recon_energy_frac"": 0.8044736003814748}, {""epoch"": 10.0, ""input_recon_energy"": 37.20287275314331, ""input_recon_energy_frac"": 0.8028900363687711, ""objective"": -7.134393339703797, ""saturation"": 0.011524096103409516, ""state_delta"": 0.060927621561998296, ""test_cost"": 0.1301994149107486, ""test_energy"": 46.338488936424255, ""test_error"": 0.14208984375, ""test_saturation"": 0.011341528799019606, ""train_cost"": 0.12385581495465746, ""train_energy"": 46.11971331553854, ""train_error"": 0.1265923566878981, ""weight_abs_mean"": 0.11885639781630628, ""weight_update_rel_mean"": 0.001774301013936322, ""weighted_input_recon_energy_frac"": 0.8028900363687711}, {""epoch"": 11.0, ""input_recon_energy"": 36.764716386795044, ""input_recon_energy_frac"": 0.8015452289448104, ""objective"": -7.054840865408539, ""saturation"": 0.011728214374921934, ""state_delta"": 0.05981346452905304, ""test_cost"": 0.12734496966004372, ""test_energy"": 45.86997997760773, ""test_error"": 0.140625, ""test_saturation"": 0.01186331954656863, ""train_cost"": 0.12203573070134327, ""train_energy"": 45.59114609250597, ""train_error"": 0.12450238853503184, ""weight_abs_mean"": 0.1236429441205647, ""weight_update_rel_mean"": 0.00172939668730518, ""weighted_input_recon_energy_frac"": 0.8015452289448104}, {""epoch"": 12.0, ""input_recon_energy"": 36.447675824165344, ""input_recon_energy_frac"": 0.7991198636998469, ""objective"": -6.978158161139032, ""saturation"": 0.01193662576495567, ""state_delta"": 0.05873852947973023, ""test_cost"": 0.12675741803832352, ""test_energy"": 45.61289370059967, ""test_error"": 0.1416015625, ""test_saturation"": 0.01204905790441177, ""train_cost"": 0.12059744243409223, ""train_energy"": 45.24578318018822, ""train_error"": 0.12420382165605096, ""weight_abs_mean"": 0.12808716136541004, ""weight_update_rel_mean"": 0.0017133453600665291, ""weighted_input_recon_energy_frac"": 0.7991198636998469}, {""epoch"": 13.0, ""input_recon_energy"": 36.10470366477966, ""input_recon_energy_frac"": 0.7949806303917661, ""objective"": -6.910190703762565, ""saturation"": 0.01214074403646809, ""state_delta"": 0.05789100734078011, ""test_cost"": 0.1260459627956152, ""test_energy"": 45.41938281059265, ""test_error"": 0.1416015625, ""test_saturation"": 0.012068206188725492, ""train_cost"": 0.11956529575548354, ""train_energy"": 45.01816140922012, ""train_error"": 0.12291003184713375, ""weight_abs_mean"": 0.13237654735559634, ""weight_update_rel_mean"": 0.0016909737626686326, ""weighted_input_recon_energy_frac"": 0.7949806303917661}, {""epoch"": 14.0, ""input_recon_energy"": 35.69018542766571, ""input_recon_energy_frac"": 0.788455586466641, ""objective"": -6.868269853531175, ""saturation"": 0.012236363494442367, ""state_delta"": 0.05730419796683891, ""test_cost"": 0.12499730032868683, ""test_energy"": 45.26989233493805, ""test_error"": 0.14111328125, ""test_saturation"": 0.012226179534313727, ""train_cost"": 0.11902458690533972, ""train_energy"": 44.849916178709385, ""train_error"": 0.12310907643312102, ""weight_abs_mean"": 0.13659111440039365, ""weight_update_rel_mean"": 0.0016950047901088717, ""weighted_input_recon_energy_frac"": 0.788455586466641}, {""epoch"": 15.0, ""input_recon_energy"": 35.31600201129913, ""input_recon_energy_frac"": 0.7803801487053653, ""objective"": -6.7745918225330914, ""saturation"": 0.012360473648057955, ""state_delta"": 0.056583599303107544, ""test_cost"": 0.12412466784007847, ""test_energy"": 45.259151458740234, ""test_error"": 0.1435546875, ""test_saturation"": 0.01231521905637255, ""train_cost"": 0.11807125028531262, ""train_energy"": 44.79270412663745, ""train_error"": 0.1224124203821656, ""weight_abs_mean"": 0.14067658343000908, ""weight_update_rel_mean"": 0.0016899027209512853, ""weighted_input_recon_energy_frac"": 0.7803801487053653}, {""epoch"": 16.0, ""input_recon_energy"": 34.892669558525085, ""input_recon_energy_frac"": 0.7698379806907705, ""objective"": -6.66038877645116, ""saturation"": 0.012443213750468338, ""state_delta"": 0.05612821553264311, ""test_cost"": 0.12405529152601957, ""test_energy"": 45.329192996025085, ""test_error"": 0.138671875, ""test_saturation"": 0.012321920955882354, ""train_cost"": 0.11740591785140858, ""train_energy"": 44.82716406075058, ""train_error"": 0.12181528662420382, ""weight_abs_mean"": 0.14484791596535784, ""weight_update_rel_mean"": 0.0016814969103109752, ""weighted_input_recon_energy_frac"": 0.7698379806907705}, {""epoch"": 17.0, ""input_recon_energy"": 34.392932772636414, ""input_recon_energy_frac"": 0.7593635652750965, ""objective"": -6.576046062882539, ""saturation"": 0.012504293118521284, ""state_delta"": 0.05577383347813657, ""test_cost"": 0.12373732915148139, ""test_energy"": 45.29613637924194, ""test_error"": 0.13818359375, ""test_saturation"": 0.01235638786764706, ""train_cost"": 0.1168033629655838, ""train_energy"": 44.81777473012353, ""train_error"": 0.12062101910828026, ""weight_abs_mean"": 0.1490697128995571, ""weight_update_rel_mean"": 0.0017258953785401635, ""weighted_input_recon_energy_frac"": 0.7593635652750965}, {""epoch"": 18.0, ""input_recon_energy"": 33.66039299964905, ""input_recon_energy_frac"": 0.7492737396782526, ""objective"": -6.501145089507863, ""saturation"": 0.012550736855251661, ""state_delta"": 0.05552463029484579, ""test_cost"": 0.12360133323818445, ""test_energy"": 44.92813432216644, ""test_error"": 0.13671875, ""test_saturation"": 0.012448299632352942, ""train_cost"": 0.11628595231824619, ""train_energy"": 44.70764944963395, ""train_error"": 0.11843152866242038, ""weight_abs_mean"": 0.15359949510230142, ""weight_update_rel_mean"": 0.0017265509710689127, ""weighted_input_recon_energy_frac"": 0.7492737396782526}, {""epoch"": 19.0, ""input_recon_energy"": 32.85421961545944, ""input_recon_energy_frac"": 0.7393356317592575, ""objective"": -6.448449784783041, ""saturation"": 0.012623719870113648, ""state_delta"": 0.0550396225524912, ""test_cost"": 0.12257735198363662, ""test_energy"": 44.44090282917023, ""test_error"": 0.13623046875, ""test_saturation"": 0.012489468443627453, ""train_cost"": 0.11554384146146714, ""train_energy"": 44.29743989106196, ""train_error"": 0.12042197452229299, ""weight_abs_mean"": 0.15827069991819892, ""weight_update_rel_mean"": 0.0016860632627481483, ""weighted_input_recon_energy_frac"": 0.7393356317592575}, {""epoch"": 20.0, ""input_recon_energy"": 32.200801730155945, ""input_recon_energy_frac"": 0.7306605734363185, ""objective"": -6.283811824336933, ""saturation"": 0.01270372798801049, ""state_delta"": 0.05444130421672491, ""test_cost"": 0.12119726138189435, ""test_energy"": 44.073537945747375, ""test_error"": 0.1376953125, ""test_saturation"": 0.01271924785539216, ""train_cost"": 0.11448580705246349, ""train_energy"": 43.805094360545944, ""train_error"": 0.11773487261146497, ""weight_abs_mean"": 0.16262787403123583, ""weight_update_rel_mean"": 0.0016586549937489014, ""weighted_input_recon_energy_frac"": 0.7306605734363185}, {""epoch"": 21.0, ""input_recon_energy"": 31.852440357208252, ""input_recon_energy_frac"": 0.723834690822582, ""objective"": -6.218979222000025, ""saturation"": 0.012833302110653182, ""state_delta"": 0.05360884164982019, ""test_cost"": 0.12091807438991964, ""test_energy"": 44.006786584854126, ""test_error"": 0.13720703125, ""test_saturation"": 0.01278243719362745, ""train_cost"": 0.1133710472921657, ""train_energy"": 43.670432364105416, ""train_error"": 0.11733678343949044, ""weight_abs_mean"": 0.16632951935530776, ""weight_update_rel_mean"": 0.0016018247240737074, ""weighted_input_recon_energy_frac"": 0.723834690822582}, {""epoch"": 22.0, ""input_recon_energy"": 31.597509026527405, ""input_recon_energy_frac"": 0.7162767574680942, ""objective"": -6.147071692594297, ""saturation"": 0.012959558823529404, ""state_delta"": 0.0530091673417527, ""test_cost"": 0.12034666747786105, ""test_energy"": 44.114248633384705, ""test_error"": 0.1376953125, ""test_saturation"": 0.013024662990196079, ""train_cost"": 0.11291285063240938, ""train_energy"": 43.68067154610992, ""train_error"": 0.12032245222929937, ""weight_abs_mean"": 0.1695886898576727, ""weight_update_rel_mean"": 0.001566279220377152, ""weighted_input_recon_energy_frac"": 0.7162767574680942}, {""epoch"": 23.0, ""input_recon_energy"": 31.484252333641052, ""input_recon_energy_frac"": 0.7055801496282152, ""objective"": -6.201778824921626, ""saturation"": 0.013124063319595352, ""state_delta"": 0.052251800455769916, ""test_cost"": 0.12028017966076732, ""test_energy"": 44.62118363380432, ""test_error"": 0.13916015625, ""test_saturation"": 0.01311753216911765, ""train_cost"": 0.11250546716960372, ""train_energy"": 43.92092783739612, ""train_error"": 0.12201433121019108, ""weight_abs_mean"": 0.17231265996407813, ""weight_update_rel_mean"": 0.0015189902178171521, ""weighted_input_recon_energy_frac"": 0.7055801496282152}, {""epoch"": 24.0, ""input_recon_energy"": 31.542581915855408, ""input_recon_energy_frac"": 0.691710519134256, ""objective"": -6.378510833545855, ""saturation"": 0.013289738666167103, ""state_delta"": 0.05136946148230178, ""test_cost"": 0.11963765928521752, ""test_energy"": 45.59860098361969, ""test_error"": 0.14306640625, ""test_saturation"": 0.013232421874999997, ""train_cost"": 0.1116709420635442, ""train_energy"": 44.757031580445116, ""train_error"": 0.1227109872611465, ""weight_abs_mean"": 0.17437738286936358, ""weight_update_rel_mean"": 0.0014601832069854202, ""weighted_input_recon_energy_frac"": 0.691710519134256}, {""epoch"": 25.0, ""input_recon_energy"": 31.408902406692505, ""input_recon_energy_frac"": 0.6692807637059275, ""objective"": -6.93258856512179, ""saturation"": 0.013452877169976257, ""state_delta"": 0.05047230709753456, ""test_cost"": 0.11865221778862178, ""test_energy"": 46.92515313625336, ""test_error"": 0.14404296875, ""test_saturation"": 0.013346354166666668, ""train_cost"": 0.11076567701663181, ""train_energy"": 45.857289065221316, ""train_error"": 0.12211385350318471, ""weight_abs_mean"": 0.1757630286982971, ""weight_update_rel_mean"": 0.0013911233119435192, ""weighted_input_recon_energy_frac"": 0.6692807637059275}, {""epoch"": 26.0, ""input_recon_energy"": 30.575066447257996, ""input_recon_energy_frac"": 0.6450750599488072, ""objective"": -8.032122569479, ""saturation"": 0.01373310072436617, ""state_delta"": 0.04972705028277887, ""test_cost"": 0.1189054325222969, ""test_energy"": 47.39200055599213, ""test_error"": 0.1455078125, ""test_saturation"": 0.013858570772058822, ""train_cost"": 0.110222199777509, ""train_energy"": 47.06981554456577, ""train_error"": 0.12151671974522293, ""weight_abs_mean"": 0.17653771248500746, ""weight_update_rel_mean"": 0.0013775589604550452, ""weighted_input_recon_energy_frac"": 0.6450750599488072}, {""epoch"": 27.0, ""input_recon_energy"": 29.15191614627838, ""input_recon_energy_frac"": 0.6550907058934196, ""objective"": -9.27285188322614, ""saturation"": 0.014351504933183446, ""state_delta"": 0.04974073229749112, ""test_cost"": 0.11959257000125945, ""test_energy"": 44.49592065811157, ""test_error"": 0.1435546875, ""test_saturation"": 0.01497108609068627, ""train_cost"": 0.11062143890151552, ""train_energy"": 46.20039744286021, ""train_error"": 0.12310907643312102, ""weight_abs_mean"": 0.17684128735092866, ""weight_update_rel_mean"": 0.0013622038673872386, ""weighted_input_recon_energy_frac"": 0.6550907058934196}, {""epoch"": 28.0, ""input_recon_energy"": 60.748209953308105, ""input_recon_energy_frac"": 0.5801159458976498, ""objective"": -24.55675112973353, ""saturation"": 0.01599850131135257, ""state_delta"": 0.051104790462880946, ""test_cost"": 0.11930739344097674, ""test_energy"": 104.55737113952637, ""test_error"": 0.146484375, ""test_saturation"": 0.015395220588235295, ""train_cost"": 0.11161676580738869, ""train_energy"": 60.16612404015414, ""train_error"": 0.12380573248407643, ""weight_abs_mean"": 0.17711849531135077, ""weight_update_rel_mean"": 0.0025860248688102804, ""weighted_input_recon_energy_frac"": 0.5801159458976498}, {""epoch"": 29.0, ""input_recon_energy"": 37.77239167690277, ""input_recon_energy_frac"": 0.4637709595679861, ""objective"": -33.00290101652692, ""saturation"": 0.010067362932434126, ""state_delta"": 0.049157848288779664, ""test_cost"": 0.13211633544415236, ""test_energy"": 81.48385095596313, ""test_error"": 0.1845703125, ""test_saturation"": 0.009334788602941175, ""train_cost"": 0.11302825281764292, ""train_energy"": 96.5590053971406, ""train_error"": 0.1383359872611465, ""weight_abs_mean"": 0.18216777472552148, ""weight_update_rel_mean"": 0.003534021958910348, ""weighted_input_recon_energy_frac"": 0.4637709595679861}]",0.003,10,0.05,tanh,True,1.0,ep,nudge_0.1,plus,signed,1,_workspace_ThreeQ_threeq_mnist_dthreeq_supervision_budget_v2,dthreeq_ep_signed_nudge0p1_lr3e3,42,mnist,10000,2000,30,64,0.05,tanh,True,1.0,0.001,,,,,,
