epoch,family,input_recon_energy,input_recon_energy_frac,objective,saturation,seed,state_delta,state_test_cost,state_test_error,state_train_cost,state_train_error,test_cost,test_energy,test_error,test_saturation,train_cost,train_energy,train_error,variant,weight_abs_mean,weight_update_rel_mean,weighted_input_recon_energy_frac
13.0,dthreeq,36.10470366477966,0.7949806303917661,-6.910190703762565,0.01214074403646809,42,0.05789100734078011,,,,,0.1260459627956152,45.41938281059265,0.1416015625,0.012068206188725492,0.11956529575548354,45.01816140922012,0.12291003184713375,dthreeq_ep_signed_nudge0p1_lr3e3,0.13237654735559634,0.0016909737626686326,0.7949806303917661
14.0,dthreeq,35.69018542766571,0.788455586466641,-6.868269853531175,0.012236363494442367,42,0.05730419796683891,,,,,0.12499730032868683,45.26989233493805,0.14111328125,0.012226179534313727,0.11902458690533972,44.849916178709385,0.12310907643312102,dthreeq_ep_signed_nudge0p1_lr3e3,0.13659111440039365,0.0016950047901088717,0.788455586466641
15.0,dthreeq,35.31600201129913,0.7803801487053653,-6.7745918225330914,0.012360473648057955,42,0.056583599303107544,,,,,0.12412466784007847,45.259151458740234,0.1435546875,0.01231521905637255,0.11807125028531262,44.79270412663745,0.1224124203821656,dthreeq_ep_signed_nudge0p1_lr3e3,0.14067658343000908,0.0016899027209512853,0.7803801487053653
16.0,dthreeq,34.892669558525085,0.7698379806907705,-6.66038877645116,0.012443213750468338,42,0.05612821553264311,,,,,0.12405529152601957,45.329192996025085,0.138671875,0.012321920955882354,0.11740591785140858,44.82716406075058,0.12181528662420382,dthreeq_ep_signed_nudge0p1_lr3e3,0.14484791596535784,0.0016814969103109752,0.7698379806907705
17.0,dthreeq,34.392932772636414,0.7593635652750965,-6.576046062882539,0.012504293118521284,42,0.05577383347813657,,,,,0.12373732915148139,45.29613637924194,0.13818359375,0.01235638786764706,0.1168033629655838,44.81777473012353,0.12062101910828026,dthreeq_ep_signed_nudge0p1_lr3e3,0.1490697128995571,0.0017258953785401635,0.7593635652750965
18.0,dthreeq,33.66039299964905,0.7492737396782526,-6.501145089507863,0.012550736855251661,42,0.05552463029484579,,,,,0.12360133323818445,44.92813432216644,0.13671875,0.012448299632352942,0.11628595231824619,44.70764944963395,0.11843152866242038,dthreeq_ep_signed_nudge0p1_lr3e3,0.15359949510230142,0.0017265509710689127,0.7492737396782526
19.0,dthreeq,32.85421961545944,0.7393356317592575,-6.448449784783041,0.012623719870113648,42,0.0550396225524912,,,,,0.12257735198363662,44.44090282917023,0.13623046875,0.012489468443627453,0.11554384146146714,44.29743989106196,0.12042197452229299,dthreeq_ep_signed_nudge0p1_lr3e3,0.15827069991819892,0.0016860632627481483,0.7393356317592575
20.0,dthreeq,32.200801730155945,0.7306605734363185,-6.283811824336933,0.01270372798801049,42,0.05444130421672491,,,,,0.12119726138189435,44.073537945747375,0.1376953125,0.01271924785539216,0.11448580705246349,43.805094360545944,0.11773487261146497,dthreeq_ep_signed_nudge0p1_lr3e3,0.16262787403123583,0.0016586549937489014,0.7306605734363185
21.0,dthreeq,31.852440357208252,0.723834690822582,-6.218979222000025,0.012833302110653182,42,0.05360884164982019,,,,,0.12091807438991964,44.006786584854126,0.13720703125,0.01278243719362745,0.1133710472921657,43.670432364105416,0.11733678343949044,dthreeq_ep_signed_nudge0p1_lr3e3,0.16632951935530776,0.0016018247240737074,0.723834690822582
22.0,dthreeq,31.597509026527405,0.7162767574680942,-6.147071692594297,0.012959558823529404,42,0.0530091673417527,,,,,0.12034666747786105,44.114248633384705,0.1376953125,0.013024662990196079,0.11291285063240938,43.68067154610992,0.12032245222929937,dthreeq_ep_signed_nudge0p1_lr3e3,0.1695886898576727,0.001566279220377152,0.7162767574680942
23.0,dthreeq,31.484252333641052,0.7055801496282152,-6.201778824921626,0.013124063319595352,42,0.052251800455769916,,,,,0.12028017966076732,44.62118363380432,0.13916015625,0.01311753216911765,0.11250546716960372,43.92092783739612,0.12201433121019108,dthreeq_ep_signed_nudge0p1_lr3e3,0.17231265996407813,0.0015189902178171521,0.7055801496282152
24.0,dthreeq,31.542581915855408,0.691710519134256,-6.378510833545855,0.013289738666167103,42,0.05136946148230178,,,,,0.11963765928521752,45.59860098361969,0.14306640625,0.013232421874999997,0.1116709420635442,44.757031580445116,0.1227109872611465,dthreeq_ep_signed_nudge0p1_lr3e3,0.17437738286936358,0.0014601832069854202,0.691710519134256
25.0,dthreeq,31.408902406692505,0.6692807637059275,-6.93258856512179,0.013452877169976257,42,0.05047230709753456,,,,,0.11865221778862178,46.92515313625336,0.14404296875,0.013346354166666668,0.11076567701663181,45.857289065221316,0.12211385350318471,dthreeq_ep_signed_nudge0p1_lr3e3,0.1757630286982971,0.0013911233119435192,0.6692807637059275
26.0,dthreeq,30.575066447257996,0.6450750599488072,-8.032122569479,0.01373310072436617,42,0.04972705028277887,,,,,0.1189054325222969,47.39200055599213,0.1455078125,0.013858570772058822,0.110222199777509,47.06981554456577,0.12151671974522293,dthreeq_ep_signed_nudge0p1_lr3e3,0.17653771248500746,0.0013775589604550452,0.6450750599488072
27.0,dthreeq,29.15191614627838,0.6550907058934196,-9.27285188322614,0.014351504933183446,42,0.04974073229749112,,,,,0.11959257000125945,44.49592065811157,0.1435546875,0.01497108609068627,0.11062143890151552,46.20039744286021,0.12310907643312102,dthreeq_ep_signed_nudge0p1_lr3e3,0.17684128735092866,0.0013622038673872386,0.6550907058934196
28.0,dthreeq,60.748209953308105,0.5801159458976498,-24.55675112973353,0.01599850131135257,42,0.051104790462880946,,,,,0.11930739344097674,104.55737113952637,0.146484375,0.015395220588235295,0.11161676580738869,60.16612404015414,0.12380573248407643,dthreeq_ep_signed_nudge0p1_lr3e3,0.17711849531135077,0.0025860248688102804,0.5801159458976498
29.0,dthreeq,37.77239167690277,0.4637709595679861,-33.00290101652692,0.010067362932434126,42,0.049157848288779664,,,,,0.13211633544415236,81.48385095596313,0.1845703125,0.009334788602941175,0.11302825281764292,96.5590053971406,0.1383359872611465,dthreeq_ep_signed_nudge0p1_lr3e3,0.18216777472552148,0.003534021958910348,0.4637709595679861
0.0,dthreeq,56.49842596054077,0.8082798324436368,-2.817436266856588,0.000852964593480703,2025,0.07660246035788552,,,,,0.06524593709036708,13.47074344754219,0.2880859375,0.00012829350490196082,0.09389921291998238,16.893400404863296,0.5163216560509554,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.02583706300762461,356.4498316133409,0.005349925182499575
1.0,dthreeq,54.67217779159546,0.8324778672724098,-1.1756524007031872,8.761864618458833e-05,2025,0.06232497406860956,,,,,0.05606075935065746,11.067889153957367,0.21923828125,3.638174019607843e-05,0.062251332554088275,12.124631875639508,0.2805533439490446,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.029035628059096572,0.004080973461200827,0.006301672409912006
2.0,dthreeq,54.04986786842346,0.8427536025504699,-0.6592147365497176,3.961377544648427e-05,2025,0.058218433228795934,,,,,0.05206557852216065,10.149890959262848,0.19287109375,2.8722426470588235e-05,0.05580331722072735,10.63644556786604,0.23258359872611464,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.032037585377472075,0.0028243752681707405,0.006793871561148054
3.0,dthreeq,53.6919047832489,0.8494214832960311,-0.43387947568468227,3.746721618583734e-05,2025,0.055989773743444826,,,,,0.04986977600492537,9.582546442747116,0.17919921875,2.6807598039215686e-05,0.052444998341001525,9.908376171330737,0.21148487261146498,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.034324543887832855,0.002211757062707516,0.007148843208969073
4.0,dthreeq,53.41422379016876,0.8550026827444254,-0.2924616625354548,3.590608217809411e-05,2025,0.054618533544989814,,,,,0.04855993273667991,9.122508972883224,0.17333984375,2.967984068627451e-05,0.050422992367463504,9.39788218820171,0.19844745222929935,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.03586959162461097,0.0018830934425691263,0.00747090514010624
5.0,dthreeq,53.20232057571411,0.8601156095602212,-0.19807004624870933,3.3954664668415075e-05,2025,0.053534483811803237,,,,,0.04744176287204027,8.716477066278458,0.16796875,2.967984068627451e-05,0.0489607101460551,8.955042237688781,0.18869426751592358,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.036985425986841666,0.001613142940707839,0.0077882944060871035
6.0,dthreeq,53.058828473091125,0.8649241577839454,-0.12736469317393698,3.4930373423254605e-05,2025,0.05267157304066583,,,,,0.046652867225930095,8.350073039531708,0.16015625,2.776501225490196e-05,0.04790180290390732,8.565153893391798,0.1806329617834395,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.03789937563394246,0.0014771564638899075,0.008108587201116875
7.0,dthreeq,52.9681271314621,0.869438844702082,-0.08851215338251393,3.317409766454347e-05,2025,0.05202197345310324,,,,,0.04605693474877626,8.017805948853493,0.1630859375,2.8722426470588235e-05,0.04693535143497643,8.213045891682814,0.17247213375796178,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.038752045018167015,0.0013484081508816964,0.008430675354031095
8.0,dthreeq,52.956387758255005,0.8737529762442603,-0.04529852776011084,3.57109404271262e-05,2025,0.0514039666140541,,,,,0.0455604437738657,7.71532329916954,0.16162109375,2.8722426470588235e-05,0.0463024314469213,7.89062167428861,0.17127786624203822,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.039592525845431416,0.0012731865499252737,0.00875980696012479
9.0,dthreeq,53.02051222324371,0.8778172742398714,-0.008193003903528687,3.493037342325462e-05,2025,0.05091920365419263,,,,,0.04516049032099545,7.443704858422279,0.15966796875,2.8722426470588235e-05,0.045814566622683954,7.599705674845701,0.16679936305732485,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.04045246919844312,0.0011761269633716264,0.009091010057031852
10.0,dthreeq,53.14884340763092,0.8816403355843939,0.0077980187288515124,3.395466466841508e-05,2025,0.0505326122366586,,,,,0.044872323516756296,7.19916658103466,0.15966796875,2.8722426470588235e-05,0.045336271428568345,7.339375747996531,0.1618232484076433,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.04142916990314574,0.001179746672683458,0.009423100067891219
11.0,dthreeq,53.353384017944336,0.8852356407979117,0.01876360291888,3.200324715873606e-05,2025,0.050138329290695914,,,,,0.04456616099923849,6.981066167354584,0.1591796875,2.776501225490196e-05,0.04492923221105983,7.1032060088625375,0.16072850318471338,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.04269653604243758,0.0011224123806773288,0.009755493597873163
12.0,dthreeq,53.64898633956909,0.8886833507471013,0.024446378088301156,3.336923941551139e-05,2025,0.04982709177253637,,,,,0.04444986302405596,6.784552812576294,0.1591796875,2.776501225490196e-05,0.044634709644849134,6.897371999777047,0.1579418789808917,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.043950960566195324,0.0010770957705575938,0.0100942606961941
13.0,dthreeq,54.00290036201477,0.8919007789276424,0.029002967154144483,3.297895591357558e-05,2025,0.04959035802048269,,,,,0.04420413344632834,6.610044568777084,0.154296875,3.2552083333333326e-05,0.04443200974232832,6.708812425091009,0.15734474522292993,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.04521689591685853,0.0010408412265293862,0.010429633471510614
14.0,dthreeq,54.43490493297577,0.8949900463539244,0.02182161732084432,3.395466466841508e-05,2025,0.04932302075095629,,,,,0.044099904713220894,6.452219784259796,0.15576171875,3.446691176470588e-05,0.04417288445743026,6.545038059258917,0.15416003184713375,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.04651715542480537,0.001030266321934086,0.010770732736818526
15.0,dthreeq,54.936803340911865,0.897815336869412,0.014698976164410828,3.414980641938298e-05,2025,0.0491034782224314,,,,,0.04412820062134415,6.318447157740593,0.15380859375,3.446691176470588e-05,0.044022225982444305,6.39832344176663,0.15346337579617833,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.047822263260020016,0.0009948453489459347,0.01110071602625904
16.0,dthreeq,55.5070720911026,0.9005574267148371,0.0025074345291040507,3.5320656925190394e-05,2025,0.04891037536157698,,,,,0.04398683225736022,6.195718377828598,0.15673828125,3.6381740196078424e-05,0.043842642573983806,6.2630178366497065,0.151671974522293,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.04914068856927984,0.000979000637888928,0.011438679718356807
17.0,dthreeq,56.117897033691406,0.9030321351891415,-0.01956250257552809,3.922349194454846e-05,2025,0.048759694903374166,,,,,0.0440206453204155,6.0930047780275345,0.15283203125,4.021139705882352e-05,0.04374584218688831,6.158497892367612,0.15177149681528662,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.050504128265288994,0.0009735359621394832,0.011759948356063513
18.0,dthreeq,56.8087682723999,0.9054372366477356,-0.033575106578268066,4.4882602722617646e-05,2025,0.04863643014724189,,,,,0.043903379468247294,6.000833407044411,0.1494140625,4.021139705882352e-05,0.04367791268096608,6.055137585682474,0.15087579617834396,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.05186498823685519,0.0009404729357808254,0.012088095117425696
19.0,dthreeq,57.54513621330261,0.9077612869046425,-0.05248619492646236,4.99562882477831e-05,2025,0.04849271020617716,,,,,0.04390176630113274,5.915913239121437,0.15087890625,4.4998468137254905e-05,0.043558148418072686,5.969820511568884,0.1494824840764331,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.05325446957999557,0.0009382988974684799,0.012420847126232263
20.0,dthreeq,58.32575249671936,0.909818193349002,-0.07177371128349547,6.244536030972887e-05,2025,0.048373969277896424,,,,,0.04418388719204813,5.8508298844099045,0.15625,6.414675245098035e-05,0.04350606145657551,5.894042494950021,0.1473925159235669,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.054652945622553496,0.0009471150897148074,0.01273011682794037
21.0,dthreeq,59.167940855026245,0.911748980798518,-0.09354348395280777,7.551985762457838e-05,2025,0.048297725238423544,,,,,0.044264104100875556,5.7975142151117325,0.1533203125,7.85079656862745e-05,0.043507181036814,5.835180665277372,0.14729299363057324,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.05609956098160443,0.0009482101890361906,0.013033333355535392
22.0,dthreeq,60.02155542373657,0.9134605301201562,-0.11464647426726712,9.269233170975381e-05,2025,0.04820058969050427,,,,,0.0440950917545706,5.757722049951553,0.1533203125,9.861366421568628e-05,0.043506482058459785,5.781228581811212,0.14818869426751594,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.05756891688062149,0.0009327439362417145,0.013313617261426122
23.0,dthreeq,60.87115156650543,0.9148632506936968,-0.13401894053076482,0.00012001217684526014,2025,0.04811606057185478,,,,,0.04429090570192784,5.73689766228199,0.14892578125,0.0001235064338235294,0.04345532812795062,5.742994338843473,0.14729299363057324,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.059055552098715554,0.000924316429787365,0.01355203460328044
24.0,dthreeq,61.8098863363266,0.9165738891331305,-0.16729667687871655,0.0001477223054827024,2025,0.048039384934810955,,,,,0.04417311027646065,5.6993530839681625,0.15478515625,0.00016371783088235285,0.043437818812716536,5.714958203066686,0.14719347133757962,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.06059831362079271,0.0009401740003951288,0.013852340614635316
25.0,dthreeq,62.77337646484375,0.9180899805639551,-0.18715797715885624,0.00018792150618209032,2025,0.047981113504809714,,,,,0.0442103345412761,5.675191208720207,0.1591796875,0.00020392922794117648,0.04347803702305077,5.692270655540904,0.14789012738853502,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.06212830739555739,0.0009598209038401793,0.014129006576788967
26.0,dthreeq,63.730950236320496,0.9193019593888597,-0.21478488946416577,0.00023143811664793268,2025,0.047890295164257725,,,,,0.044176106341183186,5.6701943427324295,0.1591796875,0.000254672181372549,0.04341703707909888,5.676668358456557,0.1461982484076433,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.06369755034072959,0.0009178986151049872,0.014358535709843199
27.0,dthreeq,64.75496101379395,0.9203984201239651,-0.23719480842541737,0.00028861464968152816,2025,0.047882951560814326,,,,,0.0444609698606655,5.6772991716861725,0.15380859375,0.00033413756127450976,0.0435107692269383,5.6713730818147114,0.1460987261146497,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.06529062998014709,0.0009305154414683687,0.01457244908690569
28.0,dthreeq,65.72349655628204,0.9215655596044657,-0.2635388769161929,0.0003582802547770696,2025,0.047863698952829846,,,,,0.04454638937022537,5.671887636184692,0.16015625,0.00040977328431372544,0.04351766234275642,5.670925489656485,0.14589968152866242,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.0669076117015752,0.0009477173884979527,0.0148055864689237
29.0,dthreeq,66.72369027137756,0.9222181389232289,-0.28466297562714593,0.0004302875608842256,2025,0.04782351686220296,,,,,0.04605573765002191,5.706903353333473,0.18408203125,0.0004978553921568626,0.04366561141648111,5.678005513112256,0.1474920382165605,dthreeq_ep_input1over784_nudge0p1_lr3e3,0.06852297371625836,0.0009531200701994028,0.014940662563948355
0.0,dthreeq,44.171258211135864,0.7781812789746029,-9.77633992577814,0.0012391501186461815,42,0.07485483580337138,,,,,0.3689122060313821,56.76208257675171,0.23974609375,0.0026960784313725503,0.2371710674588088,67.86586409161805,0.4355095541401274,dthreeq_ep_ce_nudge0p1_lr3e3,0.029817614133167275,73.48532332306394,0.7781812789746029
1.0,dthreeq,42.1865531206131,0.783178574908715,-8.241509844543069,0.004586221431247657,42,0.06036364046818203,,,,,0.5460891779512167,53.86678910255432,0.1865234375,0.0061102175245098065,0.4762941082571722,54.64436155671527,0.20690684713375795,dthreeq_ep_ce_nudge0p1_lr3e3,0.04178076065041623,0.0023687823926726533,0.783178574908715
2.0,dthreeq,41.49283051490784,0.7867756317937674,-9.446627379982335,0.006498415448982135,42,0.05422517789044316,,,,,0.5863829981535673,52.73940598964691,0.166015625,0.007051355698529414,0.5642007361551759,52.893465783186016,0.1747611464968153,dthreeq_ep_ce_nudge0p1_lr3e3,0.04556717554101376,0.001791238683893002,0.7867756317937674
3.0,dthreeq,41.132431745529175,0.7915743090220432,-9.935488609751319,0.006941777507181208,42,0.052221372539687685,,,,,0.6022377200424671,51.96456301212311,0.16357421875,0.007281135110294119,0.585292675312917,51.92571839253614,0.1605294585987261,dthreeq_ep_ce_nudge0p1_lr3e3,0.048478130154774354,0.0016389427396514282,0.7915743090220432
4.0,dthreeq,40.998812675476074,0.7977675455713565,-9.895628667940759,0.0070241273260896655,42,0.05149382040509658,,,,,0.5998326651751995,51.39367747306824,0.15869140625,0.0072169883578431385,0.5921924649530156,51.2414249979007,0.1545581210191083,dthreeq_ep_ce_nudge0p1_lr3e3,0.051875402488016115,0.0015396740345775112,0.7977675455713565
5.0,dthreeq,40.878230929374695,0.8055420965681095,-9.729069995272692,0.007020809916323212,42,0.05080509871529166,,,,,0.5994235165417194,50.747753739356995,0.15869140625,0.0071920955882352955,0.5945643334631707,50.61512678595865,0.1480891719745223,dthreeq_ep_ce_nudge0p1_lr3e3,0.05547461028664616,0.0014903092571445283,0.8055420965681095
6.0,dthreeq,40.43941509723663,0.8118051739070704,-9.523785828025478,0.007095939490445856,42,0.04974244408914523,,,,,0.6102830152958632,49.81563353538513,0.15234375,0.007361557904411766,0.5976616823749178,49.79000769451166,0.14380971337579618,dthreeq_ep_ce_nudge0p1_lr3e3,0.05934306180288505,0.0014427239488723823,0.8118051739070704
7.0,dthreeq,39.6297492980957,0.8147022145493441,-9.33105201478217,0.007225123329586605,42,0.04866577868696872,,,,,0.6076883599162102,48.64472150802612,0.150390625,0.007380706188725492,0.6022200109852347,48.780065208483656,0.1383359872611465,dthreeq_ep_ce_nudge0p1_lr3e3,0.06350749183763531,0.0014073689963818006,0.8147022145493441
8.0,dthreeq,38.54673385620117,0.8146043044756469,-9.10647519834482,0.007374992194329954,42,0.04772144711241245,,,,,0.6115716323256493,47.32133495807648,0.15234375,0.007619102328431373,0.6059533771435925,47.46822920878222,0.13654458598726116,dthreeq_ep_ce_nudge0p1_lr3e3,0.06855441252834454,0.0013775263116762486,0.8146043044756469
9.0,dthreeq,37.5342218875885,0.8121360708778854,-8.899143486265924,0.007662045710003741,42,0.04667552027652622,,,,,0.6089598909020424,46.21896052360535,0.1484375,0.007715801164215687,0.6126970329861732,46.27349666425377,0.13535031847133758,dthreeq_ep_ce_nudge0p1_lr3e3,0.07395292919241842,0.0013607591838997921,0.8121360708778854
10.0,dthreeq,36.751357674598694,0.8067106017773882,-8.711595474534734,0.00790265548894717,42,0.04588121088862324,,,,,0.6165419090539217,45.56011188030243,0.14404296875,0.008002068014705882,0.619670843622487,45.35009291825021,0.13405652866242038,dthreeq_ep_ce_nudge0p1_lr3e3,0.07932874128062302,0.001372213430713694,0.8067106017773882
11.0,dthreeq,36.33363676071167,0.8002826791784714,-8.59988340146982,0.008166877419757714,42,0.04511368772308609,,,,,0.6354751475155354,45.40486180782318,0.142578125,0.008472158394607843,0.6266994108060363,44.96469196392472,0.1308718152866242,dthreeq_ep_ce_nudge0p1_lr3e3,0.0844043163370614,0.001383502433570214,0.8002826791784714
12.0,dthreeq,36.23038411140442,0.7918151649191738,-8.562822767124054,0.00844027101286375,42,0.044481351001745766,,,,,0.6322263944894075,45.76079869270325,0.14404296875,0.008568857230392158,0.6345631544757041,45.08440367583257,0.12848328025477707,dthreeq_ep_ce_nudge0p1_lr3e3,0.0893678435359512,0.001435024364669615,0.7918151649191738
13.0,dthreeq,35.97246766090393,0.7793930955173967,-8.686426247760748,0.008537256463094804,42,0.04410182364554898,,,,,0.6279630307108164,46.15993297100067,0.1396484375,0.008504710477941177,0.6367981141539896,45.45046418791364,0.12808519108280256,dthreeq_ep_ce_nudge0p1_lr3e3,0.09471339740379636,0.001515926384260475,0.7793930955173967
14.0,dthreeq,35.33921825885773,0.7637653735796227,-8.962537680461908,0.008528084800799309,42,0.043972242080048914,,,,,0.6331046894192696,46.27583706378937,0.1435546875,0.008573644301470588,0.6361157537265948,45.7483129319112,0.12738853503184713,dthreeq_ep_ce_nudge0p1_lr3e3,0.1008761189510945,0.0016094915968980664,0.7637653735796227
15.0,dthreeq,34.29135322570801,0.747820535693284,-9.263207502425855,0.00854896496815287,42,0.04382980891998715,,,,,0.6313161049038172,45.8613715171814,0.1435546875,0.008581303615196078,0.6356504483587423,45.66678779747836,0.12718949044585987,dthreeq_ep_ce_nudge0p1_lr3e3,0.10816948881089557,0.0016291442294029763,0.747820535693284
16.0,dthreeq,32.81307131052017,0.7371978376469212,-9.50943722087107,0.008509741476208327,42,0.04400299146035864,,,,,0.6343491673469543,44.516488671302795,0.14111328125,0.008562155330882353,0.6336157823064524,44.80282065519102,0.12480095541401273,dthreeq_ep_ce_nudge0p1_lr3e3,0.11694112697995868,0.0015336192999438085,0.7371978376469212
17.0,dthreeq,31.62879776954651,0.7359207481620234,-9.37405337193969,0.008660000624453611,42,0.04391131416381378,,,,,0.643210781738162,42.983810782432556,0.13818359375,0.00877374387254902,0.6407935824363854,43.29518346118319,0.12579617834394904,dthreeq_ep_ce_nudge0p1_lr3e3,0.12619803772918928,0.001403516269071312,0.7359207481620234
