variant,family,seed,dataset,train_subset,test_subset,n_epochs,batch_size,hidden_sizes,best_epoch,best_test_error,final_test_error,final_test_cost,final_train_error,final_train_cost,final_train_energy,state_delta,saturation,weight_abs_mean,weight_update_rel_mean,duration_sec,device,curve_json,weight_lr,infer_steps,infer_lr,activation,bias,state_clip,loss_mode,target_mode,beta_sign,training_iteration,config/experiment_name,config/variant,config/seed,config/dataset,config/train_subset,config/test_subset,config/n_epochs,config/batch_size,config/infer_lr,config/activation,config/bias,config/state_clip,config/residual_norm_eps
dthreeq_forward_target_nudge0p1_lr1e3,dthreeq_forward_target,2025,mnist,10000,2000,30,64,[500],29,0.80517578125,0.80517578125,0.13089112425222993,0.8202627388535032,0.1355542258187464,83.36666840960265,0.09454873958780508,0.002248618396403146,0.024032900651592595,4.778379394082012e-05,252.0529476189986,cuda,"[{""epoch"": 0.0, ""objective"": 0.05222410476131804, ""saturation"": 0.0025007415386536767, ""state_delta"": 0.13367128970730266, ""test_cost"": 0.2619302826933563, ""test_energy"": 84.1073989868164, ""test_error"": 0.91015625, ""test_saturation"": 0.002373429840686275, ""train_cost"": 0.2707215775350097, ""train_energy"": 83.64597859959693, ""train_error"": 0.9258558917197452, ""weight_abs_mean"": 0.022210773407246632, ""weight_update_rel_mean"": 0.8703035259712033}, {""epoch"": 1.0, ""objective"": 0.04964929638774532, ""saturation"": 0.0024041463719245647, ""state_delta"": 0.1286112370731748, ""test_cost"": 0.24429674679413438, ""test_energy"": 84.04676413536072, ""test_error"": 0.90478515625, ""test_saturation"": 0.0022776884191176476, ""train_cost"": 0.25287522385074834, ""train_energy"": 83.60492900678307, ""train_error"": 0.9179936305732485, ""weight_abs_mean"": 0.022399389489982394, ""weight_update_rel_mean"": 0.0011118782396928083}, {""epoch"": 2.0, ""objective"": 0.047247163002278394, ""saturation"": 0.0023153568752341696, ""state_delta"": 0.12399026274956929, ""test_cost"": 0.22866026777774096, ""test_energy"": 83.99289608001709, ""test_error"": 0.89990234375, ""test_saturation"": 0.0021963082107843137, ""train_cost"": 0.23654700502468523, ""train_energy"": 83.65031190131121, ""train_error"": 0.9132165605095541, ""weight_abs_mean"": 0.02257186213664931, ""weight_update_rel_mean"": 0.0006418281027440123}, {""epoch"": 3.0, ""objective"": 0.04515334002815994, ""saturation"": 0.0022628637442238045, ""state_delta"": 0.11987352771180308, ""test_cost"": 0.2150228596292436, ""test_energy"": 83.94583940505981, ""test_error"": 0.8994140625, ""test_saturation"": 0.002144607843137255, ""train_cost"": 0.2224960615680476, ""train_energy"": 83.50605458059128, ""train_error"": 0.9092356687898089, ""weight_abs_mean"": 0.022731048243792955, ""weight_update_rel_mean"": 0.00044828847246135414}, {""epoch"": 4.0, ""objective"": 0.043253312089071155, ""saturation"": 0.0022234451105282876, ""state_delta"": 0.11622395844252151, ""test_cost"": 0.20332241896539927, ""test_energy"": 83.90636563301086, ""test_error"": 0.8935546875, ""test_saturation"": 0.0021110983455882356, ""train_cost"": 0.21014264235450963, ""train_energy"": 83.46647391349647, ""train_error"": 0.9034633757961783, ""weight_abs_mean"": 0.022876319468439682, ""weight_update_rel_mean"": 0.00034178945929196167}, {""epoch"": 5.0, ""objective"": 0.04162049075220801, ""saturation"": 0.002204321218933433, ""state_delta"": 0.11311796473214628, ""test_cost"": 0.19338378170505166, ""test_energy"": 83.87388777732849, ""test_error"": 0.890625, ""test_saturation"": 0.00209195006127451, ""train_cost"": 0.19980898993030474, ""train_energy"": 83.43588514388746, ""train_error"": 0.8994824840764332, ""weight_abs_mean"": 0.02300868386848935, ""weight_update_rel_mean"": 0.0002744020893310476}, {""epoch"": 6.0, ""objective"": 0.04022265868676696, ""saturation"": 0.002193393280879229, ""state_delta"": 0.11049304379277809, ""test_cost"": 0.18505779840052128, ""test_energy"": 83.84790277481079, ""test_error"": 0.88623046875, ""test_saturation"": 0.0020862055759803926, ""train_cost"": 0.19120947048542605, ""train_energy"": 83.3964280535461, ""train_error"": 0.8955015923566879, ""weight_abs_mean"": 0.0231275139667878, ""weight_update_rel_mean"": 0.00022772382343867425}, {""epoch"": 7.0, ""objective"": 0.03896097020263885, ""saturation"": 0.0021850021855876114, ""state_delta"": 0.1082888984241505, ""test_cost"": 0.17810474755242467, ""test_energy"": 83.8279767036438, ""test_error"": 0.88232421875, ""test_saturation"": 0.0020814185049019608, ""train_cost"": 0.18383738911075956, ""train_energy"": 83.42066503634119, ""train_error"": 0.8912221337579618, ""weight_abs_mean"": 0.023235493996942715, ""weight_update_rel_mean"": 0.00019330707327582715}, {""epoch"": 8.0, ""objective"": 0.03794278947126334, ""saturation"": 0.0021822702010740585, ""state_delta"": 0.10648691976905629, ""test_cost"": 0.17231501266360283, ""test_energy"": 83.81280493736267, ""test_error"": 0.876953125, ""test_saturation"": 0.0020814185049019608, ""train_cost"": 0.17793283976946667, ""train_energy"": 83.37171231409546, ""train_error"": 0.8889331210191083, ""weight_abs_mean"": 0.023331471457391922, ""weight_update_rel_mean"": 0.0001675766990983153}, {""epoch"": 9.0, ""objective"": 0.03701710057960954, ""saturation"": 0.002180123641813413, ""state_delta"": 0.10493597491484159, ""test_cost"": 0.16747595369815826, ""test_energy"": 83.80190181732178, ""test_error"": 0.8720703125, ""test_saturation"": 0.0020862055759803926, ""train_cost"": 0.17276868879035778, ""train_energy"": 83.38249065617846, ""train_error"": 0.886843152866242, ""weight_abs_mean"": 0.0234162620263631, ""weight_update_rel_mean"": 0.0001463055986087233}, {""epoch"": 10.0, ""objective"": 0.036240534299308326, ""saturation"": 0.002179538216560509, ""state_delta"": 0.10369775760444297, ""test_cost"": 0.163407102227211, ""test_energy"": 83.79445195198059, ""test_error"": 0.8701171875, ""test_saturation"": 0.00209195006127451, ""train_cost"": 0.16856584351533538, ""train_energy"": 83.38344428190001, ""train_error"": 0.8819665605095541, ""weight_abs_mean"": 0.02349235385814742, ""weight_update_rel_mean"": 0.0001314754256954506}, {""epoch"": 11.0, ""objective"": 0.03556952993296514, ""saturation"": 0.0021814896340701883, ""state_delta"": 0.1026579872942322, ""test_cost"": 0.15993957733735442, ""test_energy"": 83.78947901725769, ""test_error"": 0.8662109375, ""test_saturation"": 0.002090992647058824, ""train_cost"": 0.16495702259100167, ""train_energy"": 83.34302603363231, ""train_error"": 0.8793789808917197, ""weight_abs_mean"": 0.02356088953640129, ""weight_update_rel_mean"": 0.00011856889779123204}, {""epoch"": 12.0, ""objective"": 0.03500238577034443, ""saturation"": 0.002183245909828899, ""state_delta"": 0.10185585951411824, ""test_cost"": 0.15695462375879288, ""test_energy"": 83.78651070594788, ""test_error"": 0.8623046875, ""test_saturation"": 0.002094822303921569, ""train_cost"": 0.16201595677312014, ""train_energy"": 83.33234823433457, ""train_error"": 0.8753980891719745, ""weight_abs_mean"": 0.023620280897401848, ""weight_update_rel_mean"": 0.00010776579997813237}, {""epoch"": 13.0, ""objective"": 0.03446119966780304, ""saturation"": 0.0021836361933308345, ""state_delta"": 0.10112896621239129, ""test_cost"": 0.15436113392934203, ""test_energy"": 83.78508496284485, ""test_error"": 0.86083984375, ""test_saturation"": 0.0021005667892156866, ""train_cost"": 0.1592179100224926, ""train_energy"": 83.37178797630747, ""train_error"": 0.8729100318471338, ""weight_abs_mean"": 0.023674218553713645, ""weight_update_rel_mean"": 9.902704400478593e-05}, {""epoch"": 14.0, ""objective"": 0.03400501761893938, ""saturation"": 0.002190856438116647, ""state_delta"": 0.1005092508746845, ""test_cost"": 0.1520677823573351, ""test_energy"": 83.78479838371277, ""test_error"": 0.85986328125, ""test_saturation"": 0.002102481617647059, ""train_cost"": 0.1568973998355258, ""train_energy"": 83.35301096727893, ""train_error"": 0.8692277070063694, ""weight_abs_mean"": 0.023720097916741612, ""weight_update_rel_mean"": 9.142697795839611e-05}, {""epoch"": 15.0, ""objective"": 0.03356794651099451, ""saturation"": 0.0021896855876108383, ""state_delta"": 0.09991737657781263, ""test_cost"": 0.15000976575538516, ""test_energy"": 83.785391330719, ""test_error"": 0.85498046875, ""test_saturation"": 0.002108226102941177, ""train_cost"": 0.1546717428003147, ""train_energy"": 83.35319747438857, ""train_error"": 0.865843949044586, ""weight_abs_mean"": 0.02376291807085743, ""weight_update_rel_mean"": 8.517256949998615e-05}, {""epoch"": 16.0, ""objective"": 0.033227155198621905, ""saturation"": 0.0021994426751592356, ""state_delta"": 0.09947232104271389, ""test_cost"": 0.14813505951315165, ""test_energy"": 83.78654503822327, ""test_error"": 0.8515625, ""test_saturation"": 0.0021120557598039223, ""train_cost"": 0.15297188662040007, ""train_energy"": 83.3072423266757, ""train_error"": 0.8640525477707006, ""weight_abs_mean"": 0.023799231702750074, ""weight_update_rel_mean"": 7.927860533882762e-05}, {""epoch"": 17.0, ""objective"": 0.03287565730701966, ""saturation"": 0.0021957349818908455, ""state_delta"": 0.09908008270905869, ""test_cost"": 0.14640565682202578, ""test_energy"": 83.78784942626953, ""test_error"": 0.849609375, ""test_saturation"": 0.002114928002450981, ""train_cost"": 0.15120977220261933, ""train_energy"": 83.45104207810323, ""train_error"": 0.8608678343949044, ""weight_abs_mean"": 0.023831642505877767, ""weight_update_rel_mean"": 7.475860990643012e-05}, {""epoch"": 18.0, ""objective"": 0.032539704838281225, ""saturation"": 0.00220373579368053, ""state_delta"": 0.09860551866234109, ""test_cost"": 0.1447972464375198, ""test_energy"": 83.78973960876465, ""test_error"": 0.845703125, ""test_saturation"": 0.00211780024509804, ""train_cost"": 0.14953774147352594, ""train_energy"": 83.36706907430272, ""train_error"": 0.8569864649681529, ""weight_abs_mean"": 0.023861009455325533, ""weight_update_rel_mean"": 7.118167487730269e-05}, {""epoch"": 19.0, ""objective"": 0.032228854241644504, ""saturation"": 0.0022060774946921435, ""state_delta"": 0.09819680632753476, ""test_cost"": 0.143279941752553, ""test_energy"": 83.79166674613953, ""test_error"": 0.8408203125, ""test_saturation"": 0.0021206724877450987, ""train_cost"": 0.1479643131517301, ""train_energy"": 83.37917148079842, ""train_error"": 0.854796974522293, ""weight_abs_mean"": 0.02388718453697988, ""weight_update_rel_mean"": 6.69829386687832e-05}, {""epoch"": 20.0, ""objective"": 0.03197047395548623, ""saturation"": 0.0022113463219682774, ""state_delta"": 0.09781412517423534, ""test_cost"": 0.14183937152847648, ""test_energy"": 83.79379796981812, ""test_error"": 0.83642578125, ""test_saturation"": 0.00212545955882353, ""train_cost"": 0.14665660442440373, ""train_energy"": 83.36076549359947, ""train_error"": 0.8515127388535032, ""weight_abs_mean"": 0.02390939641406134, ""weight_update_rel_mean"": 6.49521725195841e-05}, {""epoch"": 21.0, ""objective"": 0.03166862284159584, ""saturation"": 0.0022191519920069934, ""state_delta"": 0.09743307247627409, ""test_cost"": 0.14046354312449694, ""test_energy"": 83.79593348503113, ""test_error"": 0.833984375, ""test_saturation"": 0.002128331801470589, ""train_cost"": 0.14514017010190686, ""train_energy"": 83.36469944267516, ""train_error"": 0.8465366242038217, ""weight_abs_mean"": 0.02393057235980983, ""weight_update_rel_mean"": 6.16504142358556e-05}, {""epoch"": 22.0, ""objective"": 0.031422795834624845, ""saturation"": 0.002219542275508928, ""state_delta"": 0.0970903233495974, ""test_cost"": 0.13914059894159436, ""test_energy"": 83.79815793037415, ""test_error"": 0.83251953125, ""test_saturation"": 0.0021331188725490203, ""train_cost"": 0.14392229069949716, ""train_energy"": 83.35803169201894, ""train_error"": 0.8436504777070064, ""weight_abs_mean"": 0.023948256954916442, ""weight_update_rel_mean"": 5.937702945855829e-05}, {""epoch"": 23.0, ""objective"": 0.03115821858737499, ""saturation"": 0.002223054827026351, ""state_delta"": 0.09671140910173724, ""test_cost"": 0.13786177663132548, ""test_energy"": 83.80026650428772, ""test_error"": 0.82958984375, ""test_saturation"": 0.002142693014705883, ""train_cost"": 0.1425848458982577, ""train_energy"": 83.39117421921651, ""train_error"": 0.8407643312101911, ""weight_abs_mean"": 0.02396398278816163, ""weight_update_rel_mean"": 5.652083266232363e-05}, {""epoch"": 24.0, ""objective"": 0.03091025506709791, ""saturation"": 0.002228518796053452, ""state_delta"": 0.09633615971201806, ""test_cost"": 0.13662330899387598, ""test_energy"": 83.80240225791931, ""test_error"": 0.82568359375, ""test_saturation"": 0.002146522671568628, ""train_cost"": 0.1413012970310108, ""train_energy"": 83.37038047450363, ""train_error"": 0.836484872611465, ""weight_abs_mean"": 0.02397933577352088, ""weight_update_rel_mean"": 5.553467500124856e-05}, {""epoch"": 25.0, ""objective"": 0.030678335268785998, ""saturation"": 0.0022318362058199068, ""state_delta"": 0.09600114239050538, ""test_cost"": 0.13541894033551216, ""test_energy"": 83.80459427833557, ""test_error"": 0.822265625, ""test_saturation"": 0.0021493949142156873, ""train_cost"": 0.14013281265261826, ""train_energy"": 83.35982630055422, ""train_error"": 0.8336982484076433, ""weight_abs_mean"": 0.023991959897815322, ""weight_update_rel_mean"": 5.370112274912663e-05}, {""epoch"": 26.0, ""objective"": 0.030429390917538077, ""saturation"": 0.00223690989134507, ""state_delta"": 0.09559889280631735, ""test_cost"": 0.13424539263360202, ""test_energy"": 83.80672597885132, ""test_error"": 0.8193359375, ""test_saturation"": 0.0021532245710784324, ""train_cost"": 0.1388534036031954, ""train_energy"": 83.39300556547323, ""train_error"": 0.830812101910828, ""weight_abs_mean"": 0.02400407136081841, ""weight_update_rel_mean"": 5.1938960312720955e-05}, {""epoch"": 27.0, ""objective"": 0.03023591650661769, ""saturation"": 0.0022429592856250775, ""state_delta"": 0.09525868302258621, ""test_cost"": 0.1331008654087782, ""test_energy"": 83.80902290344238, ""test_error"": 0.814453125, ""test_saturation"": 0.002156096813725491, ""train_cost"": 0.13787097132699505, ""train_energy"": 83.32679836005921, ""train_error"": 0.8278264331210191, ""weight_abs_mean"": 0.024014485781327106, ""weight_update_rel_mean"": 5.049343624224296e-05}, {""epoch"": 28.0, ""objective"": 0.029996701723830715, ""saturation"": 0.00224256900212314, ""state_delta"": 0.09491879195805378, ""test_cost"": 0.13198313303291798, ""test_energy"": 83.81134700775146, ""test_error"": 0.80859375, ""test_saturation"": 0.002161841299019609, ""train_cost"": 0.13665131014433635, ""train_energy"": 83.42172838927834, ""train_error"": 0.8237460191082803, ""weight_abs_mean"": 0.024024089143593556, ""weight_update_rel_mean"": 4.9329574920678354e-05}, {""epoch"": 29.0, ""objective"": 0.029787181455428434, ""saturation"": 0.002248618396403146, ""state_delta"": 0.09454873958780508, ""test_cost"": 0.13089112425222993, ""test_energy"": 83.8135118484497, ""test_error"": 0.80517578125, ""test_saturation"": 0.0021637561274509814, ""train_cost"": 0.1355542258187464, ""train_energy"": 83.36666840960265, ""train_error"": 0.8202627388535032, ""weight_abs_mean"": 0.024032900651592595, ""weight_update_rel_mean"": 4.778379394082012e-05}]",0.001,10,0.05,tanh,True,1.0,forward_target,nudge_0.1,plus,1,_workspace_ThreeQ_threeq_mnist_dthreeq_objective_audit_v2,dthreeq_forward_target_nudge0p1_lr1e3,2025,mnist,10000,2000,30,64,0.05,tanh,True,1.0,0.001
