epoch,family,input_recon_energy,input_recon_energy_frac,objective,saturation,seed,state_delta,state_test_cost,state_test_error,state_train_cost,state_train_error,test_cost,test_energy,test_error,test_saturation,train_cost,train_energy,train_error,variant,weight_abs_mean,weight_update_rel_mean,weighted_input_recon_energy_frac
17.0,dthreeq_readout,331.4604822632613,0.5002245261982448,-3011.1211866366584,0.5583861156402852,42,0.2885711236488519,0.5724036758113059,0.7903065286624203,0.6068248125408758,0.8246435234541578,1.971992199587974,663.3253173828125,0.7558718152866242,0.5359456959535406,2.1526951440361772,616.6991666293602,0.7869802771855011,dthreeq_ep_readout_nudge0p1_lr3e3,1.0771587749353366,0.010085167317419546,0.5002245261982448
18.0,dthreeq_readout,249.84128643448946,0.30414274250752904,-2939.026415761854,0.5773738319954848,42,0.2803873428409653,0.7994392248475628,0.7642316878980892,0.5905264284310818,0.8104677505330491,2.4405672990592424,821.01360850729,0.8687300955414012,0.6362163575621332,2.136681991091161,593.06257027502,0.7795342484008528,dthreeq_ep_readout_nudge0p1_lr3e3,1.1107002150067298,0.010148176169358283,0.30414274250752904
19.0,dthreeq_readout,294.4416793531673,0.717834363194431,-3107.4430835780813,0.604512462634308,42,0.2880015153847913,0.45327770501185377,0.8754976114649682,0.6202017876829928,0.8301739072494669,2.193039260852109,410.19674876996663,0.7278065286624203,0.6953353315848633,2.1727214381893054,594.4517849920147,0.7919942697228145,dthreeq_ep_readout_nudge0p1_lr3e3,1.1448316413038937,0.009272307375403445,0.717834363194431
20.0,dthreeq_readout,301.1825590680359,0.47521182034294723,-3105.4360356117363,0.6158211045612279,42,0.285309031330196,0.591070430293964,0.8471337579617835,0.6173557830708367,0.834005197228145,2.2692207470061674,635.1281178468352,0.8816679936305732,0.6811848226551765,2.1752075400433815,598.0912743672125,0.7943097014925373,dthreeq_ep_readout_nudge0p1_lr3e3,1.1758105011154483,0.009400015492729738,0.47521182034294723
21.0,dthreeq_readout,301.4290194177324,0.38869856716784285,-3003.282644438591,0.6244727648522104,42,0.2822998902702859,0.710837834200282,0.850218949044586,0.6193895528851542,0.8334221748400853,2.25689748745815,775.5523977097432,0.867734872611465,0.6898153568752343,2.183403947078851,588.1286993941773,0.7991737739872068,dthreeq_ep_readout_nudge0p1_lr3e3,1.2037326773988015,0.00904494736936822,0.38869856716784285
22.0,dthreeq_readout,344.281805730929,0.5023003569643746,-3001.084069323184,0.6409663212299846,42,0.28519543776783085,0.6296276142642756,0.8040406050955414,0.62818650358013,0.8365205223880597,2.3388096435814147,686.8147462492536,0.8485270700636943,0.6499644842013239,2.1956190210161433,584.4417242770002,0.8030217217484008,dthreeq_ep_readout_nudge0p1_lr3e3,1.2366095026096167,0.008615071064362378,0.5023003569643746
23.0,dthreeq_readout,299.5444265960888,0.46091504321148347,-3141.8388805918094,0.6468152932814919,42,0.29092278509293557,0.570534231556449,0.9015724522292994,0.6433483841322633,0.8415511727078892,2.213369120458129,652.1027252780405,0.8048367834394905,0.7166137832521549,2.1962011442509795,603.7418700098228,0.8046541844349681,dthreeq_ep_readout_nudge0p1_lr3e3,1.2710021290911246,0.00814791339432913,0.46091504321148347
24.0,dthreeq_readout,272.45698877808394,0.436171601741901,-3178.823156523552,0.6510942856620265,42,0.29196579703765274,0.553831245679005,0.8306130573248408,0.6437792948949566,0.8409181769722814,2.156954660537137,626.3243174947751,0.7787619426751592,0.6735662935556385,2.19161081835151,609.8502030037105,0.8069862739872068,dthreeq_ep_readout_nudge0p1_lr3e3,1.2970589434232578,0.007992490502842828,0.436171601741901
25.0,dthreeq_readout,268.70081178701605,0.3928845942484002,-3230.2496353507295,0.6649880847861529,42,0.2953928643480134,0.5441476981730977,0.9103304140127388,0.6588416667635253,0.8467484008528785,2.268859468447934,684.5789861010898,0.8624601910828026,0.7595348210940428,2.2001037957317537,605.090071655794,0.8085021321961621,dthreeq_ep_readout_nudge0p1_lr3e3,1.3278978067769933,0.007417831256391181,0.3928845942484002
26.0,dthreeq_readout,239.38168053110692,0.5309581710642602,-3243.004493111486,0.672961838653371,42,0.2945378814726623,0.7742513589038971,0.8960987261146497,0.664214343753959,0.8452825159914712,2.480528627990917,451.3905924414374,0.8998805732484076,0.7732638238416389,2.211303013474194,602.2250793717309,0.8152818496801706,dthreeq_ep_readout_nudge0p1_lr3e3,1.3500628371177905,0.007532685029374971,0.5309581710642602
27.0,dthreeq_readout,274.97775385182376,0.4649065939046904,-3235.4228812667097,0.6862103936723954,42,0.29045607759552733,0.8404445708936946,0.8864450636942676,0.6527547435338563,0.8431503198294243,2.6417954408439104,593.0892135717307,0.8859474522292994,0.7167088172848755,2.205343851021358,602.1120318349745,0.80846881663113,dthreeq_ep_readout_nudge0p1_lr3e3,1.3737291680497012,0.007227758324067354,0.4649065939046904
28.0,dthreeq_readout,312.8079524921004,0.3617784901697389,-3176.649811864662,0.7037645281993391,42,0.29193195984485365,0.7728426562752694,0.8157842356687898,0.6628297246468347,0.8604910714285714,2.169356895100539,864.7043254876593,0.8233479299363057,0.6598710503309604,2.231760966752384,599.6841590409595,0.8241271321961621,dthreeq_ep_readout_nudge0p1_lr3e3,1.4002342387137294,0.007071108869476305,0.3617784901697389
29.0,dthreeq_readout,291.672539972196,0.34448675460465594,-3229.7682536761645,0.7145077200656373,42,0.29465466821422254,0.7124125038742259,0.8981886942675159,0.6695413504328046,0.8673207622601279,2.250924136228622,847.3530856575935,0.7319864649681529,0.7499381400649432,2.2282346204908166,593.7824553792665,0.8250766257995735,dthreeq_ep_readout_nudge0p1_lr3e3,1.4232326633121166,0.00681278956747989,0.34448675460465594
0.0,dthreeq,41.10647160232447,0.7892142403809934,-6.98715055420963,0.009739282840001674,42,0.08014279552526883,,,,,0.13405835509869704,52.087265694976615,0.13724124203821655,0.01093242631447484,0.17340453689508856,56.485016902118346,0.20680636993603413,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,0.06979290511730518,205.1038659325221,0.7892142403809934
1.0,dthreeq,36.74258128852601,0.7986798905402834,-7.215441762765588,0.011212810683975104,42,0.06393548622052235,,,,,0.12216331738575249,46.00648279858243,0.12231289808917198,0.011785976333208445,0.13186320567181878,48.22016883963969,0.1402252132196162,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,0.11002334054926338,0.0018439163477114013,0.7986798905402834
2.0,dthreeq,34.955516086262506,0.7519326890429248,-6.638999036126045,0.012289197395376017,42,0.05789335601680628,,,,,0.11770403380416761,46.4897061001723,0.12121815286624203,0.01244340889221931,0.12298765940579778,45.44148872147745,0.13212953091684435,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,0.1378993270170963,0.0016721174645793217,0.7519326890429248
3.0,dthreeq,32.11346979809415,0.6124783147209024,-6.7440308284149495,0.012884043542790331,42,0.054698130341747135,,,,,0.1152779076509415,52.42343931744812,0.1285828025477707,0.013514346821531159,0.1189645281923351,47.71094901729494,0.1306969616204691,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,0.15965486141475244,0.0015195412198994672,0.6124783147209024
4.0,dthreeq,39.36416754752967,0.47939185816703545,-23.38621444539475,0.011933570069819013,42,0.053200110587214966,,,,,0.13186930888777326,82.09837258697316,0.13853503184713375,0.007838844136380665,0.12011074740241078,74.23956698191954,0.1378598081023454,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,0.17968059104423215,0.0025615693156035694,0.47939185816703545
5.0,dthreeq,326.39780703016146,0.7753354884226771,-616.7233271649651,0.02514975673105064,42,0.06377927990886433,,,,,0.13242660553022556,420.12348384006765,0.15435907643312102,0.0873247627076308,0.122156926420833,234.74367795671736,0.13609408315565033,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,0.3281162042595964,0.009832072922396606,0.7753354884226771
6.0,dthreeq,365.4609328348925,0.7818794123544404,-826.3091507446029,0.18462623855512367,42,0.08173679399178989,,,,,0.16892758600271432,467.38319348377786,0.23248407643312102,0.27736921599850134,0.15067979585387306,380.58913784393116,0.17325759594882728,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,0.5449783346506019,0.012432853330654569,0.7818794123544404
7.0,dthreeq,350.0803078815436,0.6036879155782335,-558.2088945466064,0.31770630826957635,42,0.08053327297597233,,,,,0.1691131619321313,579.9586788104598,0.20372213375796178,0.31986289340576995,0.17771042783313723,406.9554606683727,0.23843949893390193,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,0.6306490936239105,0.006981908730210689,0.6036879155782335
8.0,dthreeq,313.55661282873456,0.5947325934813503,-696.140980604615,0.3484447183724234,42,0.07854806313436152,,,,,0.21168487561736138,527.184669446034,0.2669187898089172,0.4003301798426378,0.20823003733749074,488.4359055378798,0.2826492537313433,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,0.7008069545598522,0.005953358564304932,0.5947325934813503
9.0,dthreeq,326.4545601036898,0.5748629569078082,-796.1145104772246,0.41036280650319806,42,0.0828877623760894,,,,,0.21916666342194674,567.8803883935236,0.350218949044586,0.43667630666916435,0.2340456906126252,464.8482382963461,0.35109608208955223,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,0.802240964137951,0.005703322311512433,0.5748629569078082
10.0,dthreeq,338.1271251508385,0.5189400666918856,-524.996196364543,0.4444663826351443,42,0.07677464799455075,,,,,0.19732307400673058,651.6968403227011,0.2948845541401274,0.40139623922817524,0.21830003833306877,516.4236208462257,0.3193296908315565,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,0.9022683089753902,0.004096003834745529,0.5189400666918856
11.0,dthreeq,312.22875548927647,0.5663175286417355,-624.9112885237248,0.47821433144153186,42,0.08098801418787428,,,,,0.25476320382136447,551.509241189167,0.47482085987261147,0.5789502544648432,0.22715269281729453,465.08326252691273,0.3332056236673774,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,0.9536728024666906,0.004061651617418888,0.5663175286417355
12.0,dthreeq,305.88495961571954,0.5868743186466123,-620.6362788153609,0.5012451529119117,42,0.08416301338200662,,,,,0.23685690200632545,521.1957871746865,0.42695063694267515,0.546600240414637,0.22780327335285988,476.75124588500717,0.3488472814498934,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,1.019379756602544,0.0036934829498311062,0.5868743186466123
13.0,dthreeq,325.1727224945263,0.4679981481702426,-770.601084760003,0.5428257543689119,42,0.09056885785578109,,,,,0.26778266564675957,695.4013901242785,0.37101910828025475,0.5541793508804795,0.24664190518004553,484.30457665416986,0.3891757729211087,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,1.0790279477438542,0.0036531512476888806,0.4679981481702426
14.0,dthreeq,318.59863242374104,0.6016307609499186,-715.0061256717771,0.5255137129478653,42,0.08581442006482387,,,,,0.21790773701515925,529.5519928172895,0.3625597133757962,0.5472006915823656,0.22794049678008949,471.3660053830665,0.3650386460554371,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,1.1621290574754788,0.003345268704794425,0.6016307609499186
15.0,dthreeq,301.77563515438396,0.5161958404695378,-740.7137305416278,0.5715620623249309,42,0.08629169032277503,,,,,0.29025894308545785,584.6532056286077,0.5822054140127388,0.6435234404271262,0.22945851445007426,467.9141977794135,0.39349013859275056,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,1.223261341357282,0.0032203212585950832,0.5161958404695378
16.0,dthreeq,258.6699407298094,0.3504496675093846,-826.4199209640275,0.5822042296396163,42,0.08900831097653553,,,,,0.26009287765830946,739.2615088201633,0.4590963375796178,0.6208588969027103,0.24012056407707333,497.95649172654794,0.4150119936034115,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,1.267683381962874,0.00312555497298695,0.3504496675093846
17.0,dthreeq,304.0747539738941,0.47313877372576474,-914.6363691317756,0.5885293203102135,42,0.088998898746136,,,,,0.2448566448726472,642.9763976662023,0.47044187898089174,0.579377224615961,0.24986163269418643,496.70687573398357,0.427755197228145,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,1.3123544120504809,0.003079955147795797,0.47313877372576474
18.0,dthreeq,296.96851596710786,0.6465507553822876,-969.2534860314082,0.5959187452966258,42,0.08856037971096983,,,,,0.30127960823144123,459.3289064055036,0.5544386942675159,0.639439904146372,0.2393158283283207,486.33671885411115,0.4084321695095949,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,1.379818596874179,0.0029516981381126797,0.6465507553822876
19.0,dthreeq,278.6448686927747,0.49936009882360155,-907.4345752577792,0.6205153656611893,42,0.0900661233040109,,,,,0.24762482476082576,558.1078841093998,0.45173168789808915,0.6793862011365052,0.23973722994200455,483.9939207552847,0.41806036780383793,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,1.4446537997285678,0.0027167620569609843,0.49936009882360155
20.0,dthreeq,282.0927169702615,0.4680849619745324,-916.6101415833431,0.6259756561206569,42,0.08886577975727729,,,,,0.23772261505293998,602.8011808942078,0.4325238853503185,0.638340280379668,0.2378979375891721,491.54980826632044,0.4200926172707889,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,1.4948002843519868,0.0025898064539652548,0.4680849619745324
21.0,dthreeq,281.856694312612,0.45553564420682185,-1089.0022951951667,0.6445001554726362,42,0.0914362168881788,,,,,0.24506571509276226,618.9509285118929,0.4833797770700637,0.658863143187211,0.2505194801193819,504.8339615030838,0.4464618869936034,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,1.5350753418730894,0.002556303372030153,0.45553564420682185
22.0,dthreeq,297.6188336998034,0.5229186801554645,-1076.0509813385986,0.6484091491074038,42,0.09022038445861609,,,,,0.21965262274833242,569.3119530161475,0.386046974522293,0.6414057621456226,0.24674215798438992,505.120732321668,0.4446961620469083,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,1.5785349374915014,0.0023454931781337735,0.5229186801554645
23.0,dthreeq,287.1705482628695,0.5507979342622306,-1088.6386207304022,0.6364142718654626,42,0.0882246197223155,,,,,0.18456129558906434,521.5836928057822,0.3001592356687898,0.5476011224553516,0.2301392933484842,509.46198648481226,0.4075992803837953,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,1.6158051398753532,0.002492564080743298,0.5507979342622306
24.0,dthreeq,123.53442105821743,0.5277170573748422,-507.3917224940969,0.12893574407374897,42,0.0500194353457572,,,,,0.09404278793342553,233.9228119090864,0.13783837579617833,0.019284493255901078,0.10887336056592113,263.2472451378796,0.16276319296375266,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,1.6184761908361072,0.0011921860915159457,0.5277170573748422
25.0,dthreeq,140.39322404800706,0.5771911733792799,-437.1588853132496,0.05273092912538146,42,0.04467780775686444,,,,,0.10240265907375676,243.19260994492063,0.14430732484076433,0.04927036499313102,0.09719267342565284,241.88934623864668,0.1472381396588486,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,1.6229644240305097,0.0008992909921951246,0.5771911733792799
26.0,dthreeq,203.9422416929986,0.5712746541827478,-547.8165541203546,0.10924392611522211,42,0.04545084935556382,,,,,0.08329711674125331,357.11752513715413,0.1259952229299363,0.11135373735481452,0.09479519599742854,351.30535695090225,0.1433901918976546,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,1.6331191903128148,0.0012763049655667123,0.5712746541827478
27.0,dthreeq,251.9283417136806,0.7455775477143011,-338.6453000457048,0.031011401762197372,42,0.03874382650110322,,,,,0.0868177002734819,338.05483270147045,0.12559713375796178,0.026815013425752484,0.08613960879412033,295.46838483017393,0.12933102345415778,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,1.6216887855829833,0.0006403429801395123,0.7455775477143011
28.0,dthreeq,173.2655838887403,0.5042962757981684,-435.7078735416632,0.041482287877837726,42,0.04521280480300519,,,,,0.08618235922638018,343.7222356128085,0.12579617834394904,0.04874328712376673,0.09553502171214964,355.06777734492124,0.14184101812366737,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,1.6343528487479317,0.0011366186526915757,0.5042962757981684
29.0,dthreeq,215.35231805303295,0.6042372927611956,-628.8078602870136,0.05804456577407086,42,0.04371900703293333,,,,,0.07903577987650398,356.69819378700987,0.11693869426751592,0.05877903709254403,0.0865073824710429,390.2938733131392,0.12999733475479744,dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,1.6554468826366975,0.0015138610838243032,0.6042372927611956
0.0,dthreeq,37.636689690267964,0.8120488962923652,-9.276103282025629,0.006290566599774236,42,0.05398383611730778,,,,,0.613427186467845,46.35050733529838,0.12977707006369427,0.007860309728987137,0.5473370505357856,52.51562488612844,0.19166444562899787,dthreeq_ep_ce_nudge0p1_lr5e3_decay15_restorebest,0.05359129358042108,24.89229754547804,0.8120488962923652
1.0,dthreeq,31.057416223416663,0.7474194540715846,-8.806942449703907,0.008525845039508347,42,0.04465609935779017,,,,,0.65957265712653,41.55745867103528,0.12380573248407643,0.009372268015486457,0.6375084546074938,44.717895959231896,0.13960887526652452,dthreeq_ep_ce_nudge0p1_lr5e3_decay15_restorebest,0.10589266337757396,0.002400537034529219,0.7474194540715846
2.0,dthreeq,27.427131021098727,0.6720918681252599,-8.093834492697644,0.010272756490655961,42,0.0404497491032469,,,,,0.7053980284435734,40.81444121925694,0.12619426751592358,0.010891251405020607,0.6884106451006078,44.131328204547415,0.1357109541577825,dthreeq_ep_ce_nudge0p1_lr5e3_decay15_restorebest,0.16265734404392257,0.002325407455905261,0.6720918681252599
3.0,dthreeq,29.727234955805883,0.6735417737423524,-7.276504288858442,0.012131046448430051,42,0.035991442703784925,,,,,0.7487405458833002,44.14763366796409,0.12231289808917198,0.012583715811165222,0.7438360621044631,45.422903963751885,0.13259594882729211,dthreeq_ep_ce_nudge0p1_lr5e3_decay15_restorebest,0.18736876274933412,0.0018476973160179283,0.6735417737423524
4.0,dthreeq,261.21043823630947,0.8297790541534571,-236.1377309217636,0.01726631417492369,42,0.03891672251938678,,,,,0.6892182428366059,314.4889351425657,0.1367436305732484,0.06142028069189458,0.7531930552616811,122.67543489338239,0.13063033049040512,dthreeq_ep_ce_nudge0p1_lr5e3_decay15_restorebest,0.23873299446699373,0.010208412046672227,0.8297790541534571
5.0,dthreeq,257.8536376953125,0.6615956494127134,-579.0711435671808,0.17046091757598542,42,0.0649649199646419,,,,,0.6259636491726918,389.70436514107286,0.1923765923566879,0.27388983857874377,0.6553071302010306,352.2523973542236,0.17397388059701493,dthreeq_ep_ce_nudge0p1_lr5e3_decay15_restorebest,0.5226826468231415,0.01620215207343174,0.6615956494127134
6.0,dthreeq,348.9205098729225,0.7862101476084297,-577.5524991163567,0.3260879491722061,42,0.07305589166215694,,,,,0.5642438481567772,443.80253338661925,0.5184116242038217,0.41038798082927463,0.6248763272566582,389.97099671841687,0.4259894722814499,dthreeq_ep_ce_nudge0p1_lr5e3_decay15_restorebest,0.6835240410389637,0.010915231213430349,0.7862101476084297
7.0,dthreeq,260.40808144344646,0.6788086094895154,-1076.1871005711016,0.4002108679292612,42,0.0682105504637604,,,,,0.5263057516258993,383.48660880896693,0.39052547770700635,0.5156675409017113,0.49054047443083865,513.9553167021859,0.4331856343283582,dthreeq_ep_ce_nudge0p1_lr5e3_decay15_restorebest,0.8080189507149322,0.007519368873527432,0.6788086094895154
8.0,dthreeq,296.9333830426453,0.6158640192444585,-538.3218348651552,0.48841983621806934,42,0.0639582136412586,,,,,0.6666576383979457,482.2180245757862,0.48656449044585987,0.5016292384788309,0.5335124717401797,460.9913502512202,0.462903118336887,dthreeq_ep_ce_nudge0p1_lr5e3_decay15_restorebest,0.8632466838042786,0.0057693805187622816,0.6158640192444585
9.0,dthreeq,281.60763685870324,0.6547915709530897,-498.1889649738889,0.514041204168234,42,0.06712535356056255,,,,,0.68264912230194,430.14763432399485,0.5907643312101911,0.5266764627825651,0.5475913238233087,459.79458000004166,0.4697494669509595,dthreeq_ep_ce_nudge0p1_lr5e3_decay15_restorebest,0.9033992525926337,0.005228136349638098,0.6547915709530897
10.0,dthreeq,286.07368896873135,0.5707922760372931,-517.5892557823328,0.5449112107529583,42,0.0680235988219211,,,,,0.5865246733282782,501.2826326212306,0.8980891719745223,0.5750692753215936,0.5628536853518313,440.2233210972377,0.5704957356076759,dthreeq_ep_ce_nudge0p1_lr5e3_decay15_restorebest,0.9486372661310186,0.0055147029626248815,0.5707922760372931
