variant,family,best_test_error_mean,best_test_error_std,best_test_error_min,best_test_error_max,selected_test_error_mean,selected_test_error_std,selected_test_error_min,selected_test_error_max,selected_test_accuracy_mean,selected_test_accuracy_std,selected_test_accuracy_min,selected_test_accuracy_max,final_test_error_mean,final_test_error_std,final_test_error_min,final_test_error_max,final_state_test_error_mean,final_state_test_error_std,final_state_test_error_min,final_state_test_error_max,final_test_cost_mean,final_test_cost_std,final_test_cost_min,final_test_cost_max,final_train_error_mean,final_train_error_std,final_train_error_min,final_train_error_max,final_train_cost_mean,final_train_cost_std,final_train_cost_min,final_train_cost_max,final_train_energy_mean,final_train_energy_std,final_train_energy_min,final_train_energy_max,state_delta_mean,state_delta_std,state_delta_min,state_delta_max,saturation_mean,saturation_std,saturation_min,saturation_max,input_recon_energy_frac_mean,input_recon_energy_frac_std,input_recon_energy_frac_min,input_recon_energy_frac_max,weighted_input_recon_energy_frac_mean,weighted_input_recon_energy_frac_std,weighted_input_recon_energy_frac_min,weighted_input_recon_energy_frac_max,weight_abs_mean_mean,weight_abs_mean_std,weight_abs_mean_min,weight_abs_mean_max,weight_update_rel_mean_mean,weight_update_rel_mean_std,weight_update_rel_mean_min,weight_update_rel_mean_max,duration_sec_mean,duration_sec_std,duration_sec_min,duration_sec_max
dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,dthreeq,0.11967555732484075,0.003870508854026685,0.11693869426751592,0.1224124203821656,0.11967555732484075,0.003870508854026685,0.11693869426751592,0.1224124203821656,0.8803244426751593,0.003870508854026729,0.8775875796178344,0.8830613057324841,0.16207205414012738,0.06382820964731276,0.11693869426751592,0.20720541401273884,0.16207205414012738,0.06382820964731276,0.11693869426751592,0.20720541401273884,0.10896161835711853,0.042321526644671745,0.07903577987650398,0.13888745683773307,0.32647587953091683,0.27786262273771745,0.12999733475479744,0.5229544243070362,0.17982961663972338,0.1319775692323058,0.0865073824710429,0.2731518508084039,465.81922798726094,106.80898088318118,390.2938733131392,541.3445826613827,0.06888591893266008,0.03559138813164242,0.04371900703293333,0.09405283083238684,0.357754671364815,0.42385409610670266,0.05804456577407086,0.657464776955559,0.535241350106532,0.09757499785094172,0.46624540745186827,0.6042372927611956,0.535241350106532,0.09757499785094172,0.46624540745186827,0.6042372927611956,1.8057142380564941,0.21251013201661462,1.6554468826366975,1.9559815934762907,0.0019596205918484097,0.0006303991418044497,0.0015138610838243032,0.002405380099872516,1402.8544597425498,2.383804598009481,1401.1688553462736,1404.540064138826
dthreeq_ep_ce_nudge0p1_lr3e3_restorebest,dthreeq,0.12101910828025478,0.0009852204355704232,0.12032245222929937,0.12171576433121019,0.12101910828025478,0.0009852204355704232,0.12032245222929937,0.12171576433121019,0.8789808917197452,0.0009852204355704037,0.8782842356687898,0.8796775477707006,0.1851612261146497,0.027515799307716967,0.1657046178343949,0.20461783439490447,0.1851612261146497,0.027515799307716967,0.1657046178343949,0.20461783439490447,0.6671002006075185,0.07708199218838876,0.6125950012237403,0.7216053999912967,0.21705923507462688,0.03459442657823977,0.19259728144989338,0.24152118869936035,0.6453839359062312,0.0732322128207464,0.593600941619385,0.6971669301930775,424.2212150834008,75.31167695866523,370.967817603398,477.4746125634037,0.0473488792474543,0.007686472513868423,0.041913722409493925,0.05278403608541467,0.2568319118692254,0.14276178720244537,0.1558840840440654,0.35777973969438537,0.7125111652871668,0.34219524237246857,0.4705425889158201,0.9544797416585136,0.7125111652871668,0.34219524237246857,0.4705425889158201,0.9544797416585136,1.269340770714271,0.025438349633126547,1.2513531411864929,1.287328400242049,0.0008678929579483674,0.0006435314537365806,0.00041284750310439423,0.0013229384127923405,1562.9603982334957,357.0813303825772,1310.4657680848613,1815.45502838213
dthreeq_ep_ce_nudge0p1_lr5e3_decay15_restorebest,dthreeq,0.12380573248407643,0.0021111866476509126,0.12231289808917198,0.1252985668789809,0.12380573248407643,0.0021111866476509126,0.12231289808917198,0.1252985668789809,0.8761942675159236,0.002111186647650893,0.8747014331210191,0.877687101910828,0.7776671974522293,0.014496814980536277,0.7674164012738853,0.7879179936305732,0.7776671974522293,0.014496814980536277,0.7674164012738853,0.7879179936305732,0.6887631065146939,0.2924677582562005,0.48195717137330657,0.8955690416560811,0.6262659914712154,0.043511001627517074,0.5954990671641791,0.6570329157782516,0.5595684534292231,0.04799710793687897,0.5256293729297133,0.5935075339287329,406.4266157658624,11.623412890714768,398.20762169030684,414.6456098414179,0.07468346578365903,0.006435641813099906,0.0701327798163284,0.07923415175098966,0.602957507629918,0.033794251327230074,0.5790613633513111,0.6268536519085248,0.572993607852963,0.11801335794016005,0.4895455621828806,0.6564416535230455,0.572993607852963,0.11801335794016005,0.4895455621828806,0.6564416535230455,1.003073829628809,0.013291999872345741,0.9936749663835427,1.0124726928740755,0.005628823167202904,0.0001131341729856546,0.005548825226300815,0.005708821108104992,574.9084445165936,34.93968747513766,550.2023545703851,599.6145344628021
dthreeq_ep_ce_nudge0p1_lr3e3,dthreeq,0.12101910828025478,0.0009852204355704232,0.12032245222929937,0.12171576433121019,0.1851612261146497,0.027515799307716967,0.1657046178343949,0.20461783439490447,0.8148387738853503,0.02751579930771693,0.7953821656050956,0.8342953821656051,0.1851612261146497,0.027515799307716967,0.1657046178343949,0.20461783439490447,0.1851612261146497,0.027515799307716967,0.1657046178343949,0.20461783439490447,0.6671002006075185,0.07708199218838876,0.6125950012237403,0.7216053999912967,0.21705923507462688,0.03459442657823977,0.19259728144989338,0.24152118869936035,0.6453839359062312,0.0732322128207464,0.593600941619385,0.6971669301930775,424.2212150834008,75.31167695866523,370.967817603398,477.4746125634037,0.0473488792474543,0.007686472513868423,0.041913722409493925,0.05278403608541467,0.2568319118692254,0.14276178720244537,0.1558840840440654,0.35777973969438537,0.7125111652871668,0.34219524237246857,0.4705425889158201,0.9544797416585136,0.7125111652871668,0.34219524237246857,0.4705425889158201,0.9544797416585136,1.269340770714271,0.025438349633126547,1.2513531411864929,1.287328400242049,0.0008678929579483674,0.0006435314537365806,0.00041284750310439423,0.0013229384127923405,1542.276053337846,27.43508236520115,1522.8765205550008,1561.6755861206912
dthreeq_ep_readout_nudge0p1_lr3e3,dthreeq_readout,0.12380573248407643,0.0005629831060402447,0.12340764331210191,0.12420382165605096,0.7581608280254777,0.037016139222146145,0.7319864649681529,0.7843351910828026,0.24183917197452226,0.037016139222146104,0.21566480891719741,0.2680135350318471,0.7581608280254777,0.037016139222146145,0.7319864649681529,0.7843351910828026,0.8368332006369427,0.08676977121845272,0.7754777070063694,0.8981886942675159,2.2353116683899215,0.022079363759603718,2.2196992005512213,2.250924136228622,0.8244686167377399,0.0008598546612909175,0.8238606076759062,0.8250766257995735,2.2259431905837967,0.003240571251735198,2.2236517606767765,2.2282346204908166,594.7931754512828,1.4293740336081397,593.7824553792665,595.803895523299,0.28934103297429586,0.007514615021807915,0.2840273977343692,0.29465466821422254,0.7104125838768336,0.005791397137971248,0.7063174476880297,0.7145077200656373,0.34881152924409436,0.006116154949301029,0.34448675460465594,0.3531363038835328,0.34881152924409436,0.006116154949301029,0.34448675460465594,0.3531363038835328,1.420589998967872,0.003737291756430428,1.4179473346236275,1.4232326633121166,0.006851644065241715,5.494855769396934e-05,0.00681278956747989,0.0068904985630035415,1355.995756963268,66.95559163444445,1308.651004080195,1403.3405098463409
dthreeq_ep_nudge0p1_lr3e3,dthreeq,0.14769108280254778,0.002533423977181101,0.14589968152866242,0.1494824840764331,0.8368332006369427,0.08676977121845272,0.7754777070063694,0.8981886942675159,0.16316679936305734,0.08676977121845272,0.10181130573248409,0.22452229299363058,0.8368332006369427,0.08676977121845272,0.7754777070063694,0.8981886942675159,0.8368332006369427,0.08676977121845272,0.7754777070063694,0.8981886942675159,0.6567187734470246,0.07876282890929931,0.6010250430198232,0.7124125038742259,0.8618403518123667,0.0077504707825950285,0.8563599413646056,0.8673207622601279,0.6635408336832833,0.008486012168419928,0.657540316933762,0.6695413504328046,594.7931754512828,1.4293740336081397,593.7824553792665,595.803895523299,0.28934103297429586,0.007514615021807915,0.2840273977343692,0.29465466821422254,0.7104125838768336,0.005791397137971169,0.7063174476880297,0.7145077200656373,0.34881152924409436,0.006116154949301029,0.34448675460465594,0.3531363038835328,0.34881152924409436,0.006116154949301029,0.34448675460465594,0.3531363038835328,1.420589998967872,0.003737291756430428,1.4179473346236275,1.4232326633121166,0.006851644065241715,5.494855769396872e-05,0.00681278956747989,0.0068904985630035415,1576.4552670214325,9.068332217995087,1570.0429878160357,1582.8675462268293
