variant,family,best_test_error_mean,best_test_error_std,selected_test_error_mean,selected_test_accuracy_mean,final_test_error_mean,final_state_test_error_mean,final_train_error_mean,state_delta_mean,saturation_mean,input_recon_energy_frac_mean,weighted_input_recon_energy_frac_mean,weight_update_rel_mean_mean,duration_sec_mean
dthreeq_ep_signed_nudge0p1_lr3e3_restorebest,dthreeq,0.11967555732484075,0.003870508854026685,0.11967555732484075,0.8803244426751593,0.16207205414012738,0.16207205414012738,0.32647587953091683,0.06888591893266008,0.357754671364815,0.535241350106532,0.535241350106532,0.0019596205918484097,1402.8544597425498
dthreeq_ep_ce_nudge0p1_lr3e3_restorebest,dthreeq,0.12101910828025478,0.0009852204355704232,0.12101910828025478,0.8789808917197452,0.1851612261146497,0.1851612261146497,0.21705923507462688,0.0473488792474543,0.2568319118692254,0.7125111652871668,0.7125111652871668,0.0008678929579483674,1562.9603982334957
dthreeq_ep_ce_nudge0p1_lr5e3_decay15_restorebest,dthreeq,0.12380573248407643,0.0021111866476509126,0.12380573248407643,0.8761942675159236,0.7776671974522293,0.7776671974522293,0.6262659914712154,0.07468346578365903,0.602957507629918,0.572993607852963,0.572993607852963,0.005628823167202904,574.9084445165936
dthreeq_ep_ce_nudge0p1_lr3e3,dthreeq,0.12101910828025478,0.0009852204355704232,0.1851612261146497,0.8148387738853503,0.1851612261146497,0.1851612261146497,0.21705923507462688,0.0473488792474543,0.2568319118692254,0.7125111652871668,0.7125111652871668,0.0008678929579483674,1542.276053337846
dthreeq_ep_readout_nudge0p1_lr3e3,dthreeq_readout,0.12380573248407643,0.0005629831060402447,0.7581608280254777,0.24183917197452226,0.7581608280254777,0.8368332006369427,0.8244686167377399,0.28934103297429586,0.7104125838768336,0.34881152924409436,0.34881152924409436,0.006851644065241715,1355.995756963268
dthreeq_ep_nudge0p1_lr3e3,dthreeq,0.14769108280254778,0.002533423977181101,0.8368332006369427,0.16316679936305734,0.8368332006369427,0.8368332006369427,0.8618403518123667,0.28934103297429586,0.7104125838768336,0.34881152924409436,0.34881152924409436,0.006851644065241715,1576.4552670214325
