variant,family,best_test_error_mean,best_test_error_std,final_test_error_mean,final_train_error_mean,state_delta_mean,saturation_mean,duration_sec_mean
dthreeq_ep_tanh_nudge0p1_lr5e3,dthreeq,0.154541015625,0.0017263349150062196,0.43310546875,0.21556528662420382,0.07464773021823767,0.001975224803297113,310.81185289798304
dthreeq_ep_nudge0p1_lr3e3,dthreeq,0.16064453125,0.00621480569402239,0.16455078125,0.1513236464968153,0.04980718216763892,5.854252529037092e-07,304.1469411754515
dthreeq_ep_relu_nudge0p1_lr1e3,dthreeq,0.393310546875,0.009322208541033586,0.886474609375,0.8108081210191083,0.09361916275066176,0.03902825262270512,246.17007315088995
dthreeq_ep_relu_nudge0p1_lr3e3,dthreeq,0.40966796875,0.004833737762017415,0.8984375,0.8982384554140128,0.1030515388045816,0.08291690083676784,251.6965886973776
dthreeq_ep_sigmoid_nudge0p1_lr5e3,dthreeq,0.681396484375,0.016227548201058463,0.85302734375,0.7293988853503185,0.06239827095308849,0.0,261.7226192560047
dthreeq_ep_sigmoid_nudge0p1_lr3e3,dthreeq,0.7236328125,0.011739077422042292,0.861328125,0.6430135350318471,0.058880570026338515,9.757087548395154e-08,259.60353450803086
dthreeq_ep_sigmoid_nudge0p2_lr3e3,dthreeq,0.724853515625,0.04592050873916544,0.871826171875,0.6664510350318471,0.07948967569732332,9.757087548395154e-08,259.83597678598017
dthreeq_ep_sigmoid_nudge0p05_lr3e3,dthreeq,0.728515625,0.01933495104806966,0.85302734375,0.6717257165605095,0.03708254870064008,0.0,321.8117586814333
