epoch,E,delta,rho,u_10,u_11,u_12,u_13,u_14,u_15,u_16,u_17,u_18,u_19
10,11.038681983947754,0.5978701114654541,0.601629376411438,-0.3416094481945038,0.003565987339243293,-0.15586429834365845,0.21865282952785492,-0.013973054476082325,0.2914838492870331,0.2525613009929657,0.30643749237060547,0.33570683002471924,-0.10504941642284393
11,10.890739440917969,0.5249158143997192,0.5281056761741638,-0.308645099401474,-0.009324157610535622,-0.1489853858947754,0.19283868372440338,-0.038232482969760895,0.24215707182884216,0.23437748849391937,0.2662462294101715,0.27948567271232605,-0.09104614704847336
12,10.763901710510254,0.4629431366920471,0.5281056761741638,-0.2795318067073822,-0.01723448932170868,-0.13890375196933746,0.17051124572753906,-0.05457974970340729,0.19951823353767395,0.21369825303554535,0.2292569875717163,0.2312193661928177,-0.07718775421380997
13,10.673173904418945,0.40858253836631775,0.5281056761741638,-0.2533636689186096,-0.02167842537164688,-0.1271076798439026,0.15128445625305176,-0.06506714224815369,0.16326983273029327,0.1920303851366043,0.19542758166790009,0.1898549497127533,-0.06415798515081406
14,10.604825973510742,0.3624219000339508,0.5281056761741638,-0.2295720875263214,-0.023758385330438614,-0.11461224406957626,0.13469351828098297,-0.07138426601886749,0.1327231526374817,0.17038685083389282,0.16475532948970795,0.15451069176197052,-0.052354857325553894
15,10.550506591796875,0.32185792922973633,0.5281056761741638,-0.2077796757221222,-0.02427227795124054,-0.10210505872964859,0.12034709006547928,-0.07479853183031082,0.10717535763978958,0.1494404822587967,0.137154221534729,0.1244167760014534,-0.04196113720536232
16,10.505611419677734,0.2929112911224365,0.5281056761741638,-0.18773536384105682,-0.023792007938027382,-0.09003600478172302,0.1079186201095581,-0.07624895870685577,0.0859488993883133,0.1296168714761734,0.11248072236776352,0.09889369457960129,-0.03301740065217018
17,10.46754264831543,0.2655321955680847,0.5281056761741638,-0.1692691296339035,-0.022722452878952026,-0.0786840170621872,0.09713654220104218,-0.07642152160406113,0.06841485947370529,0.1111639142036438,0.09055379778146744,0.07733814418315887,-0.025474052876234055
18,10.434774398803711,0.24044977128505707,0.5281056761741638,-0.1522611528635025,-0.02134566567838192,-0.06820662319660187,0.08777475357055664,-0.07580917328596115,0.05400510132312775,0.09420351684093475,0.07117042690515518,0.05921349674463272,-0.019227905198931694
19,10.406344413757324,0.21644526720046997,0.5281056761741638,-0.13662101328372955,-0.019853902980685234,-0.05867647007107735,0.07964413613080978,-0.0747591033577919,0.042216841131448746,0.07877001166343689,0.054117340594530106,0.04404289647936821,-0.014147473499178886
20,10.381593704223633,0.19361121952533722,0.5281056761741638,-0.12227427214384079,-0.018374230712652206,-0.050108082592487335,0.07258538156747818,-0.07350973039865494,0.03261227905750275,0.06483840197324753,0.039179712533950806,0.03140387311577797,-0.01009008102118969
21,10.36002254486084,0.17222535610198975,0.5281056761741638,-0.1091541275382042,-0.01698681153357029,-0.04247737303376198,0.06646307557821274,-0.07221932709217072,0.024815179407596588,0.052345000207424164,0.026147451251745224,0.020923733711242676,-0.006913085002452135
22,10.341226577758789,0.1524449586868286,0.5281056761741638,-0.09719649702310562,-0.01573844812810421,-0.03573570027947426,0.061161015182733536,-0.07098796218633652,0.01850573904812336,0.04120241105556488,0.014819558709859848,0.012275377288460732,-0.004480887670069933
23,10.324862480163574,0.13433772325515747,0.48226532340049744,-0.08633743971586227,-0.014652577228844166,-0.029819944873452187,0.056578561663627625,-0.06987421959638596,0.013414613902568817,0.03131018951535225,0.005006995517760515,0.005173319950699806,-0.0026690035592764616
24,10.312150955200195,0.1164797693490982,0.36543330550193787,-0.0766335055232048,-0.01324950996786356,-0.024760067462921143,0.052849993109703064,-0.06872399896383286,0.009721391834318638,0.022891629487276077,-0.003018641145899892,-0.000934648618567735,-0.0014313242863863707
25,10.298060417175293,0.09976261854171753,0.36543330550193787,-0.06813619285821915,-0.011702757328748703,-0.020448481664061546,0.049796704202890396,-0.06754546612501144,0.007025666534900665,0.015808463096618652,-0.009509536437690258,-0.0061523765325546265,-0.0006448255153372884
26,10.280815124511719,0.08289732038974762,0.43105608224868774,-0.060866616666316986,-0.010252113454043865,-0.017024945467710495,0.04740115627646446,-0.06633162498474121,0.00501680513843894,0.009916812181472778,-0.014633221551775932,-0.010586947202682495,-0.000294835859676823
27,10.268031120300293,0.06871214509010315,0.43105608224868774,-0.05461850017309189,-0.008972931653261185,-0.014293923042714596,0.04555131867527962,-0.06511712074279785,0.0035261770244687796,0.005022464320063591,-0.018574858084321022,-0.014338409528136253,-0.00038365021464414895
28,10.258729934692383,0.05802397429943085,0.48744457960128784,-0.04917758330702782,-0.007905466482043266,-0.012085316702723503,0.04414532706141472,-0.0638660416007042,0.0024033307563513517,0.0010372339747846127,-0.021421073004603386,-0.017469463869929314,-0.001030744519084692
29,10.264530181884766,0.049269791692495346,0.5174928903579712,-0.04415915906429291,-0.006807880010455847,-0.010510900057852268,0.04340098425745964,-0.06275714933872223,0.0011235320707783103,-0.002238530432805419,-0.023510796949267387,-0.02023048885166645,-0.0018959651933982968
30,10.274625778198242,0.04157319664955139,0.35062575340270996,-0.039658982306718826,-0.005715013947337866,-0.009457031264901161,0.0430469736456871,-0.06174767389893532,-0.0003111735568381846,-0.0049172015860676765,-0.025142591446638107,-0.022645626217126846,-0.0028290203772485256
31,10.285045623779297,0.03484492748975754,0.35062575340270996,-0.0356774739921093,-0.004677395801991224,-0.008807789534330368,0.0429229661822319,-0.06083527207374573,-0.0018141252221539617,-0.007082381751388311,-0.026455167680978775,-0.02472640946507454,-0.003771750023588538
32,10.293720245361328,0.028834911063313484,0.5028825998306274,-0.03216828033328056,-0.0037325923331081867,-0.008446247316896915,0.042942993342876434,-0.060090988874435425,-0.0032926846761256456,-0.00878486130386591,-0.0274545568972826,-0.026426374912261963,-0.004719161428511143
33,10.300121307373047,0.02394368313252926,0.5028825998306274,-0.02903052791953087,-0.0029090805910527706,-0.008290363475680351,0.04311186820268631,-0.059458039700984955,-0.004688154440373182,-0.01014654990285635,-0.028156908228993416,-0.0277372095733881,-0.005634434521198273
34,10.305688858032227,0.01979154907166958,0.5028825998306274,-0.026254164054989815,-0.0022150378208607435,-0.008277617394924164,0.04338517412543297,-0.05892915651202202,-0.005976489279419184,-0.011223128996789455,-0.02863626554608345,-0.028752878308296204,-0.006499929819256067
35,10.310553550720215,0.01646428555250168,0.5028825998306274,-0.02382059395313263,-0.0016471999697387218,-0.008362490683794022,0.04372506961226463,-0.058495599776506424,-0.007145944517105818,-0.012061654590070248,-0.02895185351371765,-0.02954655885696411,-0.00730551453307271
36,10.314798355102539,0.013664423488080502,0.5028825998306274,-0.021704573184251785,-0.001195681281387806,-0.00851189810782671,0.04410114139318466,-0.058147165924310684,-0.008193006739020348,-0.012702709063887596,-0.02914944849908352,-0.03017306514084339,-0.008046400733292103
37,10.318496704101562,0.011326687410473824,0.5028825998306274,-0.019877368584275246,-0.0008471982437185943,-0.008701832965016365,0.04448969289660454,-0.05787309631705284,-0.009119723923504353,-0.013181171379983425,-0.029264019802212715,-0.030673183500766754,-0.008721575140953064
38,10.321707725524902,0.009485289454460144,0.5028825998306274,-0.018308984115719795,-0.0005871971370652318,-0.008914928883314133,0.044872917234897614,-0.057662732899188995,-0.009931772015988827,-0.013526900671422482,-0.029321936890482903,-0.03107708878815174,-0.009332572109997272
39,10.324487686157227,0.007948360405862331,0.5028825998306274,-0.016969718039035797,-0.000401204772060737,-0.009138698689639568,0.04523802921175957,-0.057505954056978226,-0.010637052357196808,-0.013765349052846432,-0.029342785477638245,-0.03140701353549957,-0.009882541373372078
40,10.326886177062988,0.006661882624030113,0.5028825998306274,-0.01583119109272957,-0.00027564619085751474,-0.009364249184727669,0.04557640850543976,-0.057393454015254974,-0.011244687251746655,-0.013918104581534863,-0.029340853914618492,-0.03167930245399475,-0.010375567711889744
41,10.328949928283691,0.005695078521966934,0.5028825998306274,-0.014866979792714119,-0.00019828893709927797,-0.009585344232618809,0.045882806181907654,-0.057316895574331284,-0.01176431030035019,-0.014003370888531208,-0.029326334595680237,-0.03190598264336586,-0.010816178284585476
42,10.330716133117676,0.004905351437628269,0.5028825998306274,-0.01405298337340355,-0.00015844123845454305,-0.009797717444598675,0.046154629439115524,-0.05726897343993187,-0.012205567210912704,-0.014036392793059349,-0.02930629812180996,-0.03209594637155533,-0.011209013871848583
43,10.332221031188965,0.00422185193747282,0.5028825998306274,-0.013367564417421818,-0.00014699000166729093,-0.0099985646083951,0.04639130458235741,-0.05724339559674263,-0.012577780522406101,-0.01402984093874693,-0.029285458847880363,-0.032255832105875015,-0.011558608151972294
44,10.333500862121582,0.0036864979192614555,0.5028825998306274,-0.012791561894118786,-0.0001563350233482197,-0.010186168365180492,0.04659373685717583,-0.057234857231378555,-0.012889733538031578,-0.013994150795042515,-0.029266783967614174,-0.032390665262937546,-0.011869256384670734
45,10.334583282470703,0.0032300236634910107,0.5028825998306274,-0.012308198027312756,-0.00018026685575023293,-0.010359615087509155,0.046763863414525986,-0.05723894014954567,-0.013149538077414036,-0.013937829993665218,-0.029251975938677788,-0.03250432386994362,-0.012144944630563259
46,10.335493087768555,0.002829776145517826,0.5028825998306274,-0.011902923695743084,-0.00021381217811722308,-0.010518581606447697,0.0469042994081974,-0.05725203827023506,-0.013364570215344429,-0.01386773120611906,-0.029241835698485374,-0.032599885016679764,-0.012389318086206913
47,10.336257934570312,0.0024678867775946856,0.5028825998306274,-0.01156323216855526,-0.0002530727069824934,-0.010663177818059921,0.047018036246299744,-0.05727125331759453,-0.013541443273425102,-0.013789298012852669,-0.02923654578626156,-0.03267984464764595,-0.012605679221451283
48,10.336894989013672,0.002142936922609806,0.5028825998306274,-0.011278452351689339,-0.00029506077407859266,-0.010793821886181831,0.04710822179913521,-0.05729430168867111,-0.013686023652553558,-0.013706781901419163,-0.02923588454723358,-0.032746296375989914,-0.01279700081795454
49,10.337428092956543,0.0018599667819216847,0.5028825998306274,-0.01103953830897808,-0.0003375501837581396,-0.010911144316196442,0.047178007662296295,-0.05731941759586334,-0.013803462497889996,-0.013623438775539398,-0.02923937886953354,-0.032801032066345215,-0.01296595111489296
50,10.33786678314209,0.0016098418273031712,0.5028825998306274,-0.010838869027793407,-0.00037893722765147686,-0.011015919968485832,0.04723041504621506,-0.05734526365995407,-0.01389823667705059,-0.013541693799197674,-0.02924642711877823,-0.03284560889005661,-0.013114919885993004
51,10.338231086730957,0.0013886801898479462,0.5028825998306274,-0.010670055635273457,-0.00041811849223449826,-0.011109010316431522,0.04726826399564743,-0.0573708601295948,-0.013974210247397423,-0.013463294133543968,-0.029256369918584824,-0.03288140892982483,-0.013246048241853714
52,10.338528633117676,0.0011939762625843287,0.5028825998306274,-0.01052776351571083,-0.00045438582310453057,-0.011191318742930889,0.047294121235609055,-0.057395514100790024,-0.014034689404070377,-0.013389437459409237,-0.029268555343151093,-0.03290966898202896,-0.013361255638301373
53,10.338773727416992,0.0010232428321614861,0.5028825998306274,-0.010407557711005211,-0.0004873370926361531,-0.011263764463365078,0.047310277819633484,-0.057418763637542725,-0.014082481153309345,-0.013320880010724068,-0.02928236499428749,-0.03293149173259735,-0.013462265022099018
54,10.338972091674805,0.0008741299388930202,0.5028825998306274,-0.010305761359632015,-0.0005168012576177716,-0.011327252723276615,0.04731874167919159,-0.05744031444191933,-0.014119953848421574,-0.01325803343206644,-0.029297243803739548,-0.03294786438345909,-0.013550623320043087
55,10.339134216308594,0.000744408112950623,0.5028825998306274,-0.010219331830739975,-0.000542778754606843,-0.011382660828530788,0.04732124134898186,-0.05746002122759819,-0.014149089343845844,-0.01320104394108057,-0.029312707483768463,-0.032959673553705215,-0.013627724722027779
56,10.339263916015625,0.0006359785911627114,0.5028825998306274,-0.010145757347345352,-0.0005653887637890875,-0.011430825106799603,0.047319237142801285,-0.057477835565805435,-0.014171536080539227,-0.013149856589734554,-0.029328349977731705,-0.0329677015542984,-0.013694824650883675
57,10.33936882019043,0.0005479977116920054,0.5028825998306274,-0.010082964785397053,-0.0005848325090482831,-0.011472530663013458,0.047313954681158066,-0.05749377980828285,-0.014188656583428383,-0.013104273937642574,-0.02934383600950241,-0.03297264128923416,-0.013753054663538933
58,10.33945369720459,0.00047142046969383955,0.5028825998306274,-0.010029241442680359,-0.0006013615056872368,-0.011508509516716003,0.04730639234185219,-0.05750792846083641,-0.014201565645635128,-0.01306399516761303,-0.02935890108346939,-0.03297509625554085,-0.013803436420857906
59,10.339520454406738,0.00040447531500831246,0.5028825998306274,-0.009983173571527004,-0.0006152541027404368,-0.01153943408280611,0.04729735478758812,-0.057520389556884766,-0.01421117503196001,-0.013028654269874096,-0.029373345896601677,-0.032975587993860245,-0.013846890069544315
60,10.339573860168457,0.00034816068364307284,0.5028825998306274,-0.009943590499460697,-0.0006267975550144911,-0.011565920896828175,0.047287486493587494,-0.057531293481588364,-0.014218219555914402,-0.01299784891307354,-0.02938702329993248,-0.032974567264318466,-0.013884244486689568
61,10.339614868164062,0.0003002662560902536,0.5028825998306274,-0.009909519925713539,-0.0006362764979712665,-0.011588526889681816,0.04727727919816971,-0.057540781795978546,-0.014223289676010609,-0.012971160933375359,-0.02939983643591404,-0.032972414046525955,-0.013916244730353355
62,10.339648246765137,0.0002589857904240489,0.5028825998306274,-0.009880154393613338,-0.0006439630524255335,-0.011607754975557327,0.04726710543036461,-0.057548996061086655,-0.014226856641471386,-0.012948170304298401,-0.02941172569990158,-0.03296944499015808,-0.013943559490144253
63,10.33967399597168,0.00022275547962635756,0.5028825998306274,-0.00985481683164835,-0.0006501110619865358,-0.011624054983258247,0.04725723713636398,-0.05755607411265373,-0.01422929298132658,-0.012928471900522709,-0.029422666877508163,-0.032965920865535736,-0.013966786675155163
64,10.339694023132324,0.00019105017418041825,0.5028825998306274,-0.009832939133048058,-0.0006549526005983353,-0.011637825518846512,0.04724786803126335,-0.057562150061130524,-0.01423089113086462,-0.012911680154502392,-0.029432659968733788,-0.03296205773949623,-0.013986460864543915
65,10.339709281921387,0.00016340322326868773,0.5028825998306274,-0.00981404259800911,-0.0006586973322555423,-0.011649420484900475,0.04723912104964256,-0.05756734684109688,-0.014231876470148563,-0.012897434644401073,-0.029441725462675095,-0.032958026975393295,-0.014003057032823563
66,10.3397216796875,0.00013936415780335665,0.5028825998306274,-0.009797722101211548,-0.0006615309976041317,-0.011659151874482632,0.047231074422597885,-0.05757177993655205,-0.014232424087822437,-0.012885404750704765,-0.02944990061223507,-0.03295396268367767,-0.014016998000442982
67,10.339731216430664,0.000118524010758847,0.5028825998306274,-0.009783631190657616,-0.0006636164034716785,-0.011667292565107346,0.04722375422716141,-0.05757554620504379,-0.014232666231691837,-0.012875290587544441,-0.029457230120897293,-0.032949965447187424,-0.014028656296432018
68,10.339736938476562,0.00010051188291981816,0.5028825998306274,-0.00977147277444601,-0.0006650942377746105,-0.011674079112708569,0.04721716418862343,-0.05757874250411987,-0.014232702553272247,-0.012866823002696037,-0.029463768005371094,-0.032946109771728516,-0.014038360677659512
69,10.339742660522461,8.519808761775494e-05,0.5028825998306274,-0.009760990738868713,-0.0006660849321633577,-0.011679718270897865,0.047211285680532455,-0.057581447064876556,-0.014232605695724487,-0.012859761714935303,-0.029469575732946396,-0.032942455261945724,-0.014046399854123592
70,10.339746475219727,7.216667290776968e-05,0.5028825998306274,-0.009751965291798115,-0.0006666906410828233,-0.011684387922286987,0.0472060889005661,-0.05758373439311981,-0.014232429675757885,-0.012853896245360374,-0.029474709182977676,-0.03293903172016144,-0.014053023420274258
71,10.33974838256836,6.141513586044312e-05,0.5028825998306274,-0.009744204580783844,-0.0006669970462098718,-0.01168824266642332,0.04720152169466019,-0.057585664093494415,-0.014232212677598,-0.012849041260778904,-0.02947922982275486,-0.032935865223407745,-0.014058452099561691
72,10.339750289916992,5.209114169701934e-05,0.5028825998306274,-0.00973754283040762,-0.0006670756847597659,-0.011691411957144737,0.04719753935933113,-0.05758729204535484,-0.014231979846954346,-0.012845037505030632,-0.029483195394277573,-0.032932963222265244,-0.01406287495046854
73,10.339751243591309,4.42519667558372e-05,0.5028825998306274,-0.009731832891702652,-0.0006669842405244708,-0.011694010347127914,0.04719408228993416,-0.05758866295218468,-0.014231749810278416,-0.012841746211051941,-0.02948666177690029,-0.03293032571673393,-0.014066454954445362
74,10.339752197265625,3.759586252272129e-05,0.5028825998306274,-0.009726949967443943,-0.0006667702691629529,-0.011696130968630314,0.04719110205769539,-0.0575898177921772,-0.01423153281211853,-0.012839049100875854,-0.029489684849977493,-0.032927948981523514,-0.014069332741200924
75,10.339753150939941,3.185530658811331e-05,0.5028825998306274,-0.009722782298922539,-0.0006664714310318232,-0.011697856709361076,0.047188546508550644,-0.0575907900929451,-0.014231336303055286,-0.012836845591664314,-0.02949231117963791,-0.03292582184076309,-0.014071628451347351
76,10.339753150939941,2.6912835892289877e-05,0.5028825998306274,-0.00971923302859068,-0.0006661185179837048,-0.011699254624545574,0.047186363488435745,-0.05759160593152046,-0.014231163077056408,-0.01283505093306303,-0.02949458733201027,-0.03292392939329147,-0.014073444530367851
77,10.339753150939941,2.268992830067873e-05,0.5028825998306274,-0.009716217406094074,-0.0006657342310063541,-0.011700383387506008,0.04718450829386711,-0.05759229511022568,-0.014231013134121895,-0.012833592481911182,-0.029496554285287857,-0.032922256737947464,-0.014074866659939289
78,10.339752197265625,1.9080995116382837e-05,0.5028825998306274,-0.00971366185694933,-0.000665337429381907,-0.011701290495693684,0.04718293622136116,-0.05759287253022194,-0.014230886474251747,-0.01283240970224142,-0.029498249292373657,-0.03292078524827957,-0.01407596841454506
79,10.339753150939941,1.6002508345991373e-05,0.5028825998306274,-0.009711501188576221,-0.0006649406277574599,-0.011702015064656734,0.04718161001801491,-0.05759336054325104,-0.014230781234800816,-0.012831452302634716,-0.029499707743525505,-0.0329195000231266,-0.014076810330152512
80,10.339752197265625,1.3395212590694427e-05,0.5028825998306274,-0.009709679521620274,-0.0006645541288889945,-0.011702592484652996,0.04718049615621567,-0.05759377032518387,-0.014230695553123951,-0.01283068023622036,-0.02950095944106579,-0.032918378710746765,-0.01407744362950325
81,10.339752197265625,1.1182099115103483e-05,0.5028825998306274,-0.009708147495985031,-0.0006641846848651767,-0.011703049764037132,0.047179561108350754,-0.057594116777181625,-0.014230625703930855,-0.012830057181417942,-0.029502032324671745,-0.03291740640997887,-0.014077909290790558
82,10.339751243591309,9.313283953815699e-06,0.5028825998306274,-0.009706862270832062,-0.0006638363120146096,-0.011703409254550934,0.047178782522678375,-0.057594407349824905,-0.014230570755898952,-0.012829555198550224,-0.029502948746085167,-0.03291656821966171,-0.014078243635594845
83,10.339752197265625,7.745693437755108e-06,0.5028825998306274,-0.009705787524580956,-0.0006635132594965398,-0.011703690513968468,0.04717813432216644,-0.057594653218984604,-0.01423052791506052,-0.012829151935875416,-0.029503731057047844,-0.03291584551334381,-0.01407847460359335
84,10.339751243591309,6.425834726542234e-06,0.5028825998306274,-0.0097048906609416,-0.0006632155273109674,-0.011703908443450928,0.047177594155073166,-0.05759486183524132,-0.014230495318770409,-0.01282882783561945,-0.02950439788401127,-0.032915227115154266,-0.014078626409173012
85,10.339752197265625,5.315232556313276e-06,0.5028825998306274,-0.009704144671559334,-0.0006629438721574843,-0.011704076081514359,0.04717714712023735,-0.057595036923885345,-0.014230472035706043,-0.012828567065298557,-0.029504965990781784,-0.032914698123931885,-0.01407871674746275
86,10.339752197265625,4.4005573727190495e-06,0.5028825998306274,-0.009703526273369789,-0.0006626979447901249,-0.01170420367270708,0.0471767783164978,-0.057595185935497284,-0.0142304552718997,-0.012828357517719269,-0.029505448415875435,-0.03291424736380577,-0.014078761450946331
87,10.339750289916992,3.6293640732765198e-06,0.5028825998306274,-0.009703014977276325,-0.0006624767556786537,-0.01170430053025484,0.04717647284269333,-0.05759530887007713,-0.01423044316470623,-0.012828188948333263,-0.029505858197808266,-0.03291386365890503,-0.014078772626817226
88,10.339750289916992,3.016553819179535e-06,0.5028825998306274,-0.009702593088150024,-0.0006622788496315479,-0.011704372242093086,0.04717621952295303,-0.05759541317820549,-0.014230434782803059,-0.01282805297523737,-0.029506206512451172,-0.03291353955864906,-0.014078759588301182
89,10.339750289916992,2.527784090489149e-06,0.5028825998306274,-0.009702245704829693,-0.0006621026550419629,-0.011704424396157265,0.04717601090669632,-0.05759550258517265,-0.014230430126190186,-0.012827943079173565,-0.02950650081038475,-0.032913267612457275,-0.01407872885465622
90,10.339750289916992,2.1216110326349735e-06,0.5028825998306274,-0.009701961651444435,-0.0006619470659643412,-0.011704460717737675,0.04717583954334259,-0.05759557709097862,-0.014230428263545036,-0.012827854603528976,-0.029506750404834747,-0.03291303664445877,-0.014078687876462936
91,10.339750289916992,1.778826117515564e-06,0.5028825998306274,-0.009701728820800781,-0.0006618096958845854,-0.01170448586344719,0.04717569798231125,-0.057595640420913696,-0.014230427332222462,-0.012827782891690731,-0.02950696088373661,-0.03291284292936325,-0.014078640379011631
92,10.339750289916992,1.4908728189766407e-06,0.5028825998306274,-0.009701539762318134,-0.0006616892642341554,-0.011704502627253532,0.047175582498311996,-0.057595692574977875,-0.014230427332222462,-0.012827725149691105,-0.029507139697670937,-0.03291267901659012,-0.014078589156270027
93,10.339750289916992,1.2480304576456547e-06,0.5028825998306274,-0.009701385162770748,-0.0006615835009142756,-0.011704512871801853,0.047175489366054535,-0.057595741003751755,-0.014230428263545036,-0.0128276776522398,-0.029507290571928024,-0.032912544906139374,-0.014078537002205849
94,10.339750289916992,1.0496005415916443e-06,0.5028825998306274,-0.009701261296868324,-0.0006614912999793887,-0.011704518459737301,0.04717541113495827,-0.05759577825665474,-0.014230430126190186,-0.01282763946801424,-0.029507417231798172,-0.03291243314743042,-0.01407848484814167
95,10.339750289916992,8.745118975639343e-07,0.5028825998306274,-0.00970116164535284,-0.0006614107405766845,-0.01170452032238245,0.04717534780502319,-0.057595811784267426,-0.014230431988835335,-0.012827607803046703,-0.029507525265216827,-0.03291234001517296,-0.014078435488045216
96,10.339750289916992,7.445923984050751e-07,0.5028825998306274,-0.009701080620288849,-0.0006613413570448756,-0.011704519391059875,0.047175295650959015,-0.05759584158658981,-0.014230433851480484,-0.012827581726014614,-0.02950761653482914,-0.03291226178407669,-0.014078388921916485
97,10.339750289916992,6.206100806593895e-07,0.5028825998306274,-0.0097010163590312,-0.0006612809374928474,-0.011704516597092152,0.04717525467276573,-0.057595863938331604,-0.014230436645448208,-0.012827560305595398,-0.029507692903280258,-0.03291219472885132,-0.014078346081078053
98,10.339750289916992,5.182228051126003e-07,0.5028825998306274,-0.009700965136289597,-0.0006612293072976172,-0.011704513803124428,0.047175221145153046,-0.057595882564783096,-0.014230438508093357,-0.01282754261046648,-0.02950775809586048,-0.03291214257478714,-0.014078306034207344
99,10.339749336242676,4.479079507291317e-07,0.5028825998306274,-0.009700924158096313,-0.0006611851276829839,-0.01170451007783413,0.04717519134283066,-0.05759590119123459,-0.014230440370738506,-0.012827527709305286,-0.02950781211256981,-0.03291209787130356,-0.014078270643949509
100,10.339749336242676,3.7229619920253754e-07,0.5028825998306274,-0.009700892493128777,-0.000661146710626781,-0.011704505421221256,0.04717516899108887,-0.05759591609239578,-0.014230441302061081,-0.012827515602111816,-0.02950785681605339,-0.032912060618400574,-0.014078238047659397
