epoch,E,delta,rho,u_10,u_11,u_12,u_13,u_14,u_15,u_16,u_17,u_18,u_19
10,14.313454627990723,0.7562620043754578,1.0562113523483276,-1.022849202156067,-0.1429235339164734,-0.49077221751213074,0.4546014070510864,-0.21936482191085815,0.3660638630390167,0.8064994812011719,0.7252325415611267,0.4793911278247833,-0.11068557947874069
11,14.095816612243652,0.7927439212799072,1.0562113523483276,-1.0134330987930298,-0.12687841057777405,-0.45146289467811584,0.41768473386764526,-0.20930877327919006,0.288635790348053,0.7654890418052673,0.6524840593338013,0.38456451892852783,-0.05755878984928131
12,13.923568725585938,0.8070083856582642,1.0562113523483276,-0.9931608438491821,-0.1069110631942749,-0.4084203243255615,0.3809194564819336,-0.1923058182001114,0.22383306920528412,0.7189455628395081,0.5784452557563782,0.2994992733001709,-0.011033710092306137
13,13.759949684143066,0.8233507871627808,1.0154107809066772,-0.9627582430839539,-0.0849684327840805,-0.36420729756355286,0.3442418873310089,-0.17205145955085754,0.17069992423057556,0.6692519783973694,0.5050552487373352,0.2248479127883911,0.028109552338719368
14,13.6473970413208,0.8334956169128418,1.0154107809066772,-0.9237431883811951,-0.06435398757457733,-0.3209710121154785,0.30792391300201416,-0.15271525084972382,0.12622003257274628,0.6195064783096313,0.4330870509147644,0.16225887835025787,0.0597233921289444
15,13.541275978088379,0.8234422206878662,1.0154107809066772,-0.8775346279144287,-0.04590606689453125,-0.2803945243358612,0.2722857594490051,-0.13571706414222717,0.08916016668081284,0.5705662369728088,0.36351171135902405,0.11116935312747955,0.08409818261861801
16,13.415292739868164,0.7977627515792847,1.0154107809066772,-0.825447142124176,-0.02953808195888996,-0.24353624880313873,0.23768936097621918,-0.12137284874916077,0.058989595621824265,0.5224445462226868,0.29729539155960083,0.07026173919439316,0.10177553445100784
17,13.268282890319824,0.7602667808532715,1.0154107809066772,-0.7687815427780151,-0.015199989080429077,-0.21093395352363586,0.2045474797487259,-0.10984926670789719,0.035098329186439514,0.4751724600791931,0.2351982742547989,0.03830043599009514,0.1134357899427414
18,13.1030855178833,0.7141813039779663,1.0154107809066772,-0.7088128328323364,-0.0028604199178516865,-0.18275035917758942,0.17328977584838867,-0.10118434578180313,0.016831284388899803,0.4288233816623688,0.17780467867851257,0.014109243638813496,0.11983098834753036
19,12.924220085144043,0.6622446179389954,1.0922083854675293,-0.6467741131782532,0.007505572866648436,-0.15888437628746033,0.14432606101036072,-0.09530895948410034,0.0035126428119838238,0.3835187256336212,0.1255398541688919,-0.003433953272178769,0.1217377558350563
20,12.735631942749023,0.6065844893455505,1.082556128501892,-0.583633303642273,0.015756819397211075,-0.13968054950237274,0.11881274729967117,-0.09161160886287689,-0.004275347106158733,0.3396401107311249,0.07843824476003647,-0.015413359738886356,0.11977856606245041
21,12.525571823120117,0.5421046018600464,1.082556128501892,-0.5204876661300659,0.021548543125391006,-0.12583589553833008,0.09749425202608109,-0.0907687395811081,-0.006894887890666723,0.29774001240730286,0.037784915417432785,-0.022005068138241768,0.11401490867137909
22,12.32741928100586,0.48685145378112793,1.1543534994125366,-0.45870649814605713,0.025162525475025177,-0.1158515065908432,0.07984871417284012,-0.09250476956367493,-0.005761981476098299,0.2579277455806732,0.003378497203812003,-0.024406783282756805,0.10565318167209625
23,12.1209077835083,0.44351208209991455,0.7816430330276489,-0.39919230341911316,0.028504664078354836,-0.10843128710985184,0.06482775509357452,-0.09539363533258438,-0.0024611211847513914,0.22235172986984253,-0.02474154718220234,-0.02299615554511547,0.0955265611410141
24,11.831826210021973,0.38938993215560913,0.7816430330276489,-0.34556087851524353,0.03116919845342636,-0.10103306174278259,0.05219830945134163,-0.09749391674995422,-0.0001798597222659737,0.19159121811389923,-0.047442249953746796,-0.01948609948158264,0.08511263877153397
25,11.560172080993652,0.3347868323326111,0.7836876511573792,-0.2986774444580078,0.033167991787195206,-0.09277783334255219,0.04281870275735855,-0.09874571859836578,0.0005635659326799214,0.16495823860168457,-0.06525548547506332,-0.015499459579586983,0.07539784908294678
26,11.338235855102539,0.2926858961582184,0.7836876511573792,-0.25784608721733093,0.034296914935112,-0.08426099270582199,0.03592535853385925,-0.09957563132047653,0.00035999223473481834,0.14187997579574585,-0.07918751984834671,-0.011379960924386978,0.06632677465677261
27,11.155990600585938,0.2578524351119995,0.7816430330276489,-0.22239525616168976,0.03448595851659775,-0.07591602206230164,0.030917583033442497,-0.10011857002973557,-0.0004332158714532852,0.12177597731351852,-0.09017635881900787,-0.007547507528215647,0.057891592383384705
28,11.004579544067383,0.22791728377342224,0.8563895225524902,-0.19169782102108002,0.033774953335523605,-0.06799164414405823,0.027314307168126106,-0.10053930431604385,-0.001605968689545989,0.10418227314949036,-0.0988573208451271,-0.0041814842261374,0.050060518085956573
29,10.873538970947266,0.2008546143770218,0.8563895225524902,-0.16539134085178375,0.032287176698446274,-0.06039302051067352,0.025033917278051376,-0.10098785907030106,-0.003192014992237091,0.08871833980083466,-0.10551586747169495,-0.001453052507713437,0.042939044535160065
30,10.753799438476562,0.17612996697425842,0.8551231026649475,-0.14348194003105164,0.03015238419175148,-0.0526912659406662,0.024508483707904816,-0.10148807615041733,-0.005487620830535889,0.07504438608884811,-0.11019175499677658,0.0002245511714136228,0.03686150908470154
31,10.6528902053833,0.14806337654590607,0.8551231026649475,-0.1257355958223343,0.028486963361501694,-0.0453668013215065,0.025910593569278717,-0.10171904414892197,-0.007387605030089617,0.06369755417108536,-0.11216745525598526,0.0001913999003591016,0.03154929727315903
32,10.577300071716309,0.12623223662376404,0.7180626392364502,-0.11161335557699203,0.027280444279313087,-0.038678545504808426,0.028778161853551865,-0.10171342641115189,-0.008622214198112488,0.05439036712050438,-0.11191745847463608,-0.0013512240257114172,0.02697911113500595
33,10.522128105163574,0.11044647544622421,0.8760038018226624,-0.10053861141204834,0.02627844735980034,-0.03274263069033623,0.032580893486738205,-0.10158523172140121,-0.009259521961212158,0.046719685196876526,-0.11010371148586273,-0.003997926600277424,0.023125413805246353
34,10.488629341125488,0.09819096326828003,0.9049720168113708,-0.09173233062028885,0.024549920111894608,-0.027522802352905273,0.03722609952092171,-0.10124901682138443,-0.00945229735225439,0.040025241672992706,-0.10679210722446442,-0.007687960751354694,0.01879970170557499
35,10.470663070678711,0.08826252818107605,1.1618602275848389,-0.08458507806062698,0.021954994648694992,-0.023078175261616707,0.042405836284160614,-0.10077186673879623,-0.00934015866369009,0.033910468220710754,-0.10219226032495499,-0.012238509021699429,0.013732274062931538
36,10.511608123779297,0.08215920627117157,1.1618602275848389,-0.07721469551324844,0.019780104979872704,-0.020314475521445274,0.04933915287256241,-0.1006208136677742,-0.01090974174439907,0.027990039438009262,-0.09678004682064056,-0.017721232026815414,0.008949018083512783
37,10.553121566772461,0.0793086439371109,1.1618602275848389,-0.07003629952669144,0.01755998283624649,-0.01897442527115345,0.057359203696250916,-0.10087230056524277,-0.013319676741957664,0.02269023470580578,-0.09085822105407715,-0.023921847343444824,0.00433702114969492
38,10.59443473815918,0.07865036278963089,1.156054973602295,-0.06339428573846817,0.015084030106663704,-0.018814774230122566,0.06579016894102097,-0.10155950486660004,-0.016067933291196823,0.018277538940310478,-0.08473106473684311,-0.030666237697005272,-0.00019046726811211556
39,10.634750366210938,0.07685437798500061,0.8619750738143921,-0.05750349536538124,0.012301728129386902,-0.019613344222307205,0.07402414828538895,-0.10266922414302826,-0.018867822363972664,0.014877276495099068,-0.07867617905139923,-0.0377417616546154,-0.00469075795263052
40,10.678220748901367,0.07278478145599365,0.8619750738143921,-0.05249882489442825,0.009000608697533607,-0.021210888400673866,0.08157141506671906,-0.10436420887708664,-0.021806802600622177,0.01269725151360035,-0.0730334222316742,-0.04469981789588928,-0.009191730059683323
41,10.715128898620605,0.0680534839630127,0.8619750738143921,-0.048080794513225555,0.005357790272682905,-0.02338273636996746,0.0882822647690773,-0.1063249260187149,-0.024774406105279922,0.011384486220777035,-0.06765910983085632,-0.05098525434732437,-0.013660518452525139
42,10.747234344482422,0.06276975572109222,0.8619750738143921,-0.044272445142269135,0.0015308442525565624,-0.025892062112689018,0.0940183699131012,-0.10843199491500854,-0.02773990109562874,0.010738536715507507,-0.06261487305164337,-0.056561220437288284,-0.018058408051729202
43,10.77463150024414,0.05684143677353859,0.7411283850669861,-0.041049275547266006,-0.0023321083281189203,-0.02855336293578148,0.09872928261756897,-0.11059198528528214,-0.030679995194077492,0.010565460659563541,-0.057952240109443665,-0.06142186000943184,-0.022333655506372452
44,10.798418045043945,0.050657086074352264,0.7411283850669861,-0.038309261202812195,-0.006102741230279207,-0.03125277906656265,0.10260514914989471,-0.11258222162723541,-0.03321695327758789,0.010763161815702915,-0.05383202061057091,-0.06559214740991592,-0.026412194594740868
45,10.818890571594238,0.04463186115026474,0.7411283850669861,-0.035976238548755646,-0.00970409158617258,-0.03390064090490341,0.1057896763086319,-0.11428404599428177,-0.03517990559339523,0.01126518752425909,-0.05031469464302063,-0.06911372393369675,-0.030265280976891518
46,10.836143493652344,0.03889567777514458,0.7411283850669861,-0.03400947153568268,-0.013091868720948696,-0.036420807242393494,0.10832106322050095,-0.115712009370327,-0.0366782546043396,0.011990542523562908,-0.04735009744763374,-0.07203590124845505,-0.03389497846364975
47,10.850674629211426,0.03351585566997528,0.7411283850669861,-0.032359778881073,-0.016231777146458626,-0.03876533731818199,0.110255666077137,-0.11688859015703201,-0.037808485329151154,0.012861553579568863,-0.0448915921151638,-0.07441406697034836,-0.0372958779335022
48,10.862870216369629,0.02854205295443535,0.7411283850669861,-0.03097563609480858,-0.019100861623883247,-0.040907230228185654,0.11166086047887802,-0.11784106492996216,-0.03865211829543114,0.013809533789753914,-0.0428931750357151,-0.07630634307861328,-0.040460117161273956
49,10.873044967651367,0.024006204679608345,0.7411283850669861,-0.02980753406882286,-0.021687153726816177,-0.04283476620912552,0.11260926723480225,-0.11859891563653946,-0.039275895804166794,0.014777392148971558,-0.041308388113975525,-0.07777118682861328,-0.04338042438030243
50,10.881465911865234,0.020336417481303215,0.7411283850669861,-0.02881077118217945,-0.023988381028175354,-0.04454711079597473,0.11317435652017593,-0.11919181793928146,-0.03973313048481941,0.015720339491963387,-0.040090348571538925,-0.07886569947004318,-0.04605184122920036
51,10.88835334777832,0.017040736973285675,0.7411283850669861,-0.027947010472416878,-0.026010308414697647,-0.04605094715952873,0.11342709511518478,-0.11964815855026245,-0.04006554186344147,0.01660536602139473,-0.0391923226416111,-0.07964440435171127,-0.048472631722688675
52,10.893913269042969,0.014159428887069225,0.7411283850669861,-0.02718486078083515,-0.027764953672885895,-0.047357913106679916,0.11343357712030411,-0.11999406665563583,-0.04030521214008331,0.01741006225347519,-0.03856857866048813,-0.08015836775302887,-0.05064460262656212
53,10.898321151733398,0.012001615017652512,0.7411283850669861,-0.026499776169657707,-0.029268931597471237,-0.04848267510533333,0.11325349658727646,-0.12025278806686401,-0.040476445108652115,0.018121084198355675,-0.038175277411937714,-0.08045457303524017,-0.0525730662047863
54,10.901740074157715,0.010066882707178593,0.7411283850669861,-0.025873472914099693,-0.030541934072971344,-0.04944150894880295,0.1129392459988594,-0.1204443946480751,-0.04059739410877228,0.01873251609504223,-0.03797126188874245,-0.08057557046413422,-0.054266564548015594
55,10.904316902160645,0.008489510975778103,0.7411283850669861,-0.02529311552643776,-0.03160546347498894,-0.05025126039981842,0.11253561079502106,-0.12058576941490173,-0.04068147763609886,0.01924426108598709,-0.03791870176792145,-0.08055926114320755,-0.055736444890499115
56,10.906183242797852,0.007435883395373821,0.7411283850669861,-0.02475033327937126,-0.03248177468776703,-0.05092863738536835,0.11207980662584305,-0.12069070339202881,-0.04073852300643921,0.01966055855154991,-0.03798353672027588,-0.08043887466192245,-0.056996338069438934
57,10.907459259033203,0.0065316567197442055,0.7411283850669861,-0.02424025349318981,-0.03319304808974266,-0.0514896959066391,0.11160186678171158,-0.120770163834095,-0.04077568277716637,0.01998867467045784,-0.038135726004838943,-0.08024304360151291,-0.0580616258084774
58,10.908248901367188,0.005679712630808353,0.7411283850669861,-0.023760570213198662,-0.03376075625419617,-0.05194951966404915,0.11112521588802338,-0.12083259224891663,-0.04079814627766609,0.020237797871232033,-0.038349349051713943,-0.0799960121512413,-0.05894889682531357
59,10.908649444580078,0.005009658634662628,0.7411283850669861,-0.023310715332627296,-0.034205205738544464,-0.052322037518024445,0.1106673926115036,-0.12088426947593689,-0.04080969840288162,0.02041812241077423,-0.03860252723097801,-0.07971790432929993,-0.0596754252910614
60,10.90874195098877,0.0044938852079212666,0.7411283850669861,-0.022891180589795113,-0.03454522788524628,-0.052619919180870056,0.11024080961942673,-0.12092966586351395,-0.04081311449408531,0.020540136843919754,-0.03887724503874779,-0.07942505925893784,-0.06025870516896248
61,10.90859603881836,0.003975903149694204,0.7411283850669861,-0.022502949461340904,-0.034797973930835724,-0.05285454913973808,0.10985355079174042,-0.12097179889678955,-0.04081045463681221,0.020614083856344223,-0.03915905952453613,-0.0791303962469101,-0.06071602553129196
62,10.908276557922363,0.0034692769404500723,0.7411283850669861,-0.022147076204419136,-0.034978825598955154,-0.05303605645895004,0.109510138630867,-0.12101251631975174,-0.040803294628858566,0.020649569109082222,-0.03943677246570587,-0.07884381711483002,-0.06106412410736084
63,10.907831192016602,0.002980094403028488,0.7411283850669861,-0.021824385970830917,-0.03510138392448425,-0.053173359483480453,0.1092122495174408,-0.1210528239607811,-0.04079284518957138,0.020655309781432152,-0.03970204293727875,-0.078572578728199,-0.061318907886743546
64,10.907304763793945,0.002572313416749239,0.7411283850669861,-0.02153528481721878,-0.03517751023173332,-0.0532742477953434,0.1089593842625618,-0.12109308689832687,-0.04078007861971855,0.02063898742198944,-0.03994900733232498,-0.07832170277833939,-0.06149522215127945
65,10.906731605529785,0.0022003892809152603,0.7411283850669861,-0.021279655396938324,-0.035217393189668655,-0.053345467895269394,0.10874943435192108,-0.1211332380771637,-0.040765780955553055,0.020607180893421173,-0.04017387703061104,-0.07809432595968246,-0.06160670891404152
66,10.90613842010498,0.0018479214049875736,0.7411283850669861,-0.021056825295090675,-0.03522968292236328,-0.053392812609672546,0.10857918113470078,-0.1211729645729065,-0.040750596672296524,0.02056538127362728,-0.04037456959486008,-0.07789207249879837,-0.06166569143533707
67,10.905549049377441,0.001552952453494072,0.7411283850669861,-0.02086559310555458,-0.035221610218286514,-0.05342121794819832,0.1084446907043457,-0.12121181190013885,-0.04073505848646164,0.02051803097128868,-0.04055037721991539,-0.07771532982587814,-0.061683136969804764
68,10.90497875213623,0.001355909276753664,0.7411283850669861,-0.020704280585050583,-0.0351991280913353,-0.05343485623598099,0.10834167897701263,-0.12124926596879959,-0.04071959853172302,0.020468616858124733,-0.040701642632484436,-0.07756354659795761,-0.06166865676641464
69,10.904441833496094,0.0011884141713380814,0.7411283850669861,-0.020570827648043633,-0.035167060792446136,-0.05343721807003021,0.10826575756072998,-0.1212848350405693,-0.04070456698536873,0.0204197708517313,-0.040829479694366455,-0.07743550091981888,-0.06163053214550018
70,10.90394115447998,0.0010346928611397743,0.7411283850669861,-0.020462876185774803,-0.03512924164533615,-0.053431201726198196,0.10821263492107391,-0.12131810933351517,-0.040690239518880844,0.02037338726222515,-0.04093554988503456,-0.07732946425676346,-0.06157578155398369
71,10.903485298156738,0.0008944198489189148,0.7411283850669861,-0.020377878099679947,-0.03508865833282471,-0.05341918766498566,0.1081782653927803,-0.12134876102209091,-0.04067682847380638,0.02033073827624321,-0.041021864861249924,-0.07724341005086899,-0.06151024252176285
72,10.903079986572266,0.0007662507705390453,0.7411283850669861,-0.020313184708356857,-0.03504757210612297,-0.0534031055867672,0.10815893858671188,-0.12137655913829803,-0.04066447168588638,0.02029258757829666,-0.04109061509370804,-0.07717515528202057,-0.0614386722445488
73,10.90272045135498,0.0006471732631325722,0.7411283850669861,-0.020266132429242134,-0.03500764071941376,-0.05338449776172638,0.10815135389566422,-0.12140138447284698,-0.04065326601266861,0.02025929093360901,-0.041144050657749176,-0.07712244987487793,-0.06136486306786537
74,10.902405738830566,0.0005457676015794277,0.7411283850669861,-0.020234128460288048,-0.03497002273797989,-0.0533645823597908,0.10815262049436569,-0.12142319977283478,-0.04064324498176575,0.020230896770954132,-0.041184376925230026,-0.07708310335874557,-0.06129173934459686
75,10.90213680267334,0.0004631713964045048,0.7411283850669861,-0.020214688032865524,-0.03493547812104225,-0.05334429815411568,0.10816027969121933,-0.12144206464290619,-0.04063441976904869,0.020207228139042854,-0.04121369868516922,-0.07705501466989517,-0.06122148782014847
76,10.901908874511719,0.0003897594287991524,0.7411283850669861,-0.020205505192279816,-0.034904442727565765,-0.05332434922456741,0.10817229747772217,-0.12145810574293137,-0.04062676057219505,0.020187946036458015,-0.04123394936323166,-0.07703624665737152,-0.061155665665864944
77,10.901717185974121,0.0003435825929045677,0.7411283850669861,-0.02020447514951229,-0.03487711027264595,-0.0533052533864975,0.1081870049238205,-0.12147150188684464,-0.04062020406126976,0.020172616466879845,-0.04124688357114792,-0.07702503353357315,-0.06109528988599777
78,10.901561737060547,0.00030833063647150993,0.7411283850669861,-0.020209716632962227,-0.034853484481573105,-0.05328736454248428,0.10820309072732925,-0.1214824691414833,-0.04061467573046684,0.020160753279924393,-0.041254039853811264,-0.07701979577541351,-0.06104095280170441
79,10.901435852050781,0.0002736127935349941,0.7411283850669861,-0.020219577476382256,-0.034833427518606186,-0.053270913660526276,0.10821954160928726,-0.12149124592542648,-0.040610089898109436,0.020151853561401367,-0.04125675931572914,-0.07701916992664337,-0.060992900282144547
80,10.901334762573242,0.00024568336084485054,0.7411283850669861,-0.02023264579474926,-0.03481671214103699,-0.05325602740049362,0.10823561251163483,-0.12149809300899506,-0.04060634598135948,0.02014542743563652,-0.04125617444515228,-0.07702197879552841,-0.0609511062502861
81,10.901257514953613,0.00022167526185512543,0.7411283850669861,-0.02024773135781288,-0.03480305150151253,-0.0532427541911602,0.10825078189373016,-0.12150326371192932,-0.04060334339737892,0.020141009241342545,-0.0412532314658165,-0.07702723890542984,-0.060915347188711166
82,10.901199340820312,0.00019640754908323288,0.7411283850669861,-0.020263858139514923,-0.03479212522506714,-0.05323108285665512,0.10826470702886581,-0.12150701880455017,-0.0406009815633297,0.02013818360865116,-0.04124869778752327,-0.07703413814306259,-0.06088525056838989
83,10.901156425476074,0.00017107930034399033,0.7411283850669861,-0.020280253142118454,-0.03478359803557396,-0.0532209575176239,0.10827718675136566,-0.12150958180427551,-0.04059916362166405,0.020136578008532524,-0.041243188083171844,-0.07704201340675354,-0.06086035445332527
84,10.90112590789795,0.00014652684330940247,0.7411283850669861,-0.020296312868595123,-0.034777142107486725,-0.05321228504180908,0.10828814655542374,-0.12151117622852325,-0.04059779644012451,0.020135877653956413,-0.041237179189920425,-0.0770503431558609,-0.060840144753456116
85,10.901107788085938,0.00012677814811468124,0.7411283850669861,-0.020311590284109116,-0.03477243706583977,-0.053204961121082306,0.10829759389162064,-0.12151200324296951,-0.04059680178761482,0.02013581618666649,-0.04123103246092796,-0.07705873996019363,-0.06082407012581825
86,10.901097297668457,0.00010893493890762329,0.7411283850669861,-0.02032577618956566,-0.03476919233798981,-0.053198859095573425,0.10830558836460114,-0.12151223421096802,-0.04059610143303871,0.02013617567718029,-0.04122500494122505,-0.07706690579652786,-0.060811594128608704
87,10.901091575622559,9.251898154616356e-05,0.7411283850669861,-0.020338669419288635,-0.034767135977745056,-0.05319385230541229,0.10831223428249359,-0.1215120181441307,-0.040595635771751404,0.020136790350079536,-0.041219279170036316,-0.07707463204860687,-0.060802191495895386
88,10.901094436645508,7.81533308327198e-05,0.7411283850669861,-0.02035016566514969,-0.03476602956652641,-0.05318981781601906,0.10831767320632935,-0.12151148170232773,-0.040595345199108124,0.020137526094913483,-0.041213974356651306,-0.07708178460597992,-0.0607953704893589
89,10.901097297668457,6.497139111161232e-05,0.7411283850669861,-0.020360227674245834,-0.034765664488077164,-0.053186625242233276,0.10832203924655914,-0.12151073664426804,-0.04059518128633499,0.020138287916779518,-0.041209153831005096,-0.07708828151226044,-0.06079068407416344
90,10.901104927062988,5.3476542234420776e-05,0.7411283850669861,-0.02036888338625431,-0.03476586192846298,-0.053184155374765396,0.10832548141479492,-0.1215098649263382,-0.04059510678052902,0.02013901062309742,-0.041204847395420074,-0.07709409296512604,-0.06078772991895676
91,10.901111602783203,4.4266227632761e-05,0.7411283850669861,-0.02037619613111019,-0.03476647287607193,-0.05318230018019676,0.10832814872264862,-0.12150893360376358,-0.04059509560465813,0.020139651373028755,-0.04120105132460594,-0.07709921151399612,-0.06078614667057991
92,10.901121139526367,3.733951598405838e-05,0.7411283850669861,-0.020382262766361237,-0.03476736694574356,-0.053180962800979614,0.10833016037940979,-0.12150799483060837,-0.04059511795639992,0.020140185952186584,-0.04119774326682091,-0.07710365951061249,-0.060785625129938126
93,10.901130676269531,3.1760428100824356e-05,0.7411283850669861,-0.02038719691336155,-0.034768443554639816,-0.05318004637956619,0.10833165049552917,-0.12150708585977554,-0.0405951589345932,0.020140603184700012,-0.041194893419742584,-0.07710747420787811,-0.06078590080142021
94,10.901139259338379,2.7375761419534683e-05,0.7411283850669861,-0.020391123369336128,-0.03476962447166443,-0.05317947641015053,0.10833272337913513,-0.1215062364935875,-0.04059520363807678,0.020140906795859337,-0.04119245707988739,-0.07711071521043777,-0.06078675389289856
95,10.90114974975586,2.3433472961187363e-05,0.7411283850669861,-0.02039417065680027,-0.034770842641592026,-0.05317918211221695,0.10833346843719482,-0.12150546163320541,-0.040595248341560364,0.020141102373600006,-0.041190389543771744,-0.07711343467235565,-0.060788001865148544
96,10.90115737915039,1.9833911210298538e-05,0.7411283850669861,-0.020396459847688675,-0.03477204963564873,-0.053179096430540085,0.10833396017551422,-0.1215047687292099,-0.04059528186917305,0.020141204819083214,-0.041188642382621765,-0.07711568474769592,-0.060789503157138824
97,10.901165008544922,1.676240935921669e-05,0.7411283850669861,-0.020398112013936043,-0.03477321192622185,-0.05317917466163635,0.10833427309989929,-0.12150416523218155,-0.04059530049562454,0.020141229033470154,-0.04118717834353447,-0.07711753249168396,-0.06079113855957985
98,10.901172637939453,1.4267396181821823e-05,0.7411283850669861,-0.020399240776896477,-0.034774307161569595,-0.05317937582731247,0.10833445191383362,-0.12150364369153976,-0.04059530422091484,0.02014119178056717,-0.04118594899773598,-0.07711903005838394,-0.060792822390794754
99,10.901178359985352,1.2288335710763931e-05,0.7411283850669861,-0.020399942994117737,-0.03477531671524048,-0.05317965894937515,0.10833453387022018,-0.12150320410728455,-0.040595296770334244,0.020141106098890305,-0.0411849208176136,-0.07712022960186005,-0.06079448387026787
100,10.90118408203125,1.0660849511623383e-05,0.7411283850669861,-0.020400308072566986,-0.0347762368619442,-0.053179994225502014,0.10833455622196198,-0.1215028390288353,-0.04059527814388275,0.020140986889600754,-0.04118406027555466,-0.07712117582559586,-0.06079607829451561
